"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
12,40,525,73.9068599614903,74.9557319329702,"A40",9842.64583333333,9987.72916666667,4150,104,59,59,104,"Polyamide (naturally occurring)",0.939859813213134,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",72.6907429501923,0.566037701226032,0.814972033482427,"image",2819.26739486296,3139.27681525421,4526.43149545953,-3904.80728778551,"359",9889.67069936254,-1504.95307951627,341.418,41.119,19.29,19.29,40.593,"Polyphenylene sulphide (PPS)",18.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",4532.58974630657,-3831.15744124207,0,166.120925410668,0.444897954780741,FALSE
13,46,474,69.6409679999893,69.9050389236742,"A46",9642.91941997063,5608.05157856094,3475,167,43,43,167,"Cellulosic",0.894828861564227,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",66.5169709018284,0.254237275107038,0.653298505785798,"image",2619.54098150026,-1240.40077285152,3675.12666462336,561.802485596796,"448",8963.12561963224,2879.20105549015,2879.145,95.239,40.25,40.25,95.212,"Polyamide (PA)",26.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",3606.04466657627,552.996693764346,0,156.228592687631,0.445763267798437,FALSE
14,47,78,49.6785075270188,50.6001724611652,"A47",9550.125,8509.01388888889,3362.5,190,32,32,190,"Cellulosic",0.822389400336825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",65.4313989547219,5.98689921030809,0.558208005164614,"image",2526.74656152963,1660.56153747643,4007.93512527744,-2429.95508607655,"55",9341.43615714294,-60.0249719071062,802.793,41.299,30.251,25.962,47.648,"Polyethylene terephtalate (PET)",91.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",3984.35520408697,-2386.22933363291,1,250.221464637394,0.19853815338748,FALSE
15,60,120,59.5587283860603,59.7094943335295,"A60",10422.0066738817,3942.68849206349,2612.5,85,49,49,85,"Polyethylene terephthalate",0.918982893681545,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.6744164306897,1.72881339107393,1.29372433851523,"image",3398.6282354113,-2905.76385934897,4229.17786115662,2386.39093125687,"552",9584.2667449533,4653.06988843108,3575.492,77.04,61.54,61.54,77.221,"Polyethylene terephtalate (PET)",90.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",4227.18579189733,2326.86552670528,0,251.519282911624,0.236795873845535,FALSE
16,63,377,6.87374202319101,7.5820320517942,"A63",2765.95119047619,10595.944047619,2462.5,73,54,54,73,"Carbonate",0.860504115038641,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.9942173702815,0.735849120257435,1.22608489980022,"image",-4257.42724799418,3747.49169620659,-2648.60023757056,-5573.43228736096,"71",2702.91862182617,-3251.26666845034,468.296,42.231,16.856,16.856,42.216,"Polycarbonate (PC)",53.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2654.1623312298,-5577.47103017614,1,223.185506085606,0.0307983351775293,FALSE
17,74,771,30.5857966377253,30.6710349785758,"A74",5094.27651515152,5185.25189393939,1975,79,34,34,79,"Polyethylene terephthalate",0.89249911252012,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,0.435643561363349,1.49219992605489,"image",-1929.10192331886,-1663.20045747307,-1056.79985897246,324.636680270186,"644",4328.67801823027,2662.20350893622,1772.834,66.434,46.164,45.955,75.203,"Polycarbonate (PC)",1.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1028.4029348257,335.999147210416,1,52.369229796471,0.584041368501974,FALSE
18,83,280,52.8471106989374,53.3477857374517,"A83",11889.2361111111,8158.06944444444,1750,50,40,40,50,"Polyethylene terephthalate",0.941419101723752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.2034871941315,0.8,1.59557975806292,"image",4865.85767264074,1309.61709303198,6357.42989774617,-1724.52135312501,"225",11765.1494945787,616.80070901113,579.52,27.698,27.366,25.887,30.317,"Polyacrylamide/acrylate",77.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",6408.06854152273,-1709.40365271467,0,73.5640724094121,0.718382071139606,TRUE
19,85,726,98.3479590860271,98.9308730001826,"A85",5028.70833333333,8908.95833333333,1700,60,39,39,60,"Polycarbonate",0.887871498426707,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",46.5242649168128,1.54545453430827,1.65906373067965,"image",-1994.67010513704,2060.50598192087,-574.636506069631,-3507.71456130244,"180",4831.56122135527,-1266.71503237372,438.801,32.037,24.266,24.111,34.915,"Polyethylene naphtalate (PEN)",4.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-525.519731700702,-3592.91939409952,0,358.489565863234,0.274339809163505,FALSE
20,87,124,95.5287510433538,95.901217412863,"A87",10452.2212441315,6533.30105633803,1625,55,40,40,55,"Polyamide (naturally occurring)",0.925915615362264,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.4864184146723,1.40000012063134,0.611712958792046,"image",3428.84280566108,-315.151295074432,4642.46912196008,-268.617008549977,"417",9904.02238894944,2057.13627595248,733.751,32.132,30.135,26.463,37.929,"Polyacrylamide/acrylate",90.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",4546.94143589347,-269.068085773324,0,173.159745359927,0.551679900226171,FALSE
21,91,639,55.7019873281941,56.3559848548583,"A91",1377.03897849462,8788.82123655914,1475,68,36,36,68,"Polycarbonate",0.869741025025116,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.523364520461789,1.38322076468808,"image",-5646.33945997575,1940.36888514668,-4341.08829474889,-3923.22878314357,"489",1056.49279241692,-1635.26642096532,328.4,37.86,13.476,13.476,38.51,"Polycarbonate (PC)",9.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4300.58816063905,-3961.47078269112,0,108.433121405519,0.513699011945617,FALSE
22,102,177,58.3072029328061,58.9725129037162,"A103",6196.27032520325,1933.08943089431,1375,65,41,41,65,"Polyamide (naturally occurring)",0.805443938699752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.84141935942,0.627906964891254,0.88476526044943,"image",-827.108113267122,-4915.36292051815,-405.409687136768,3825.84725226223,"410",4895.28272312111,6166.88610605736,352.458,25.979,18.673,17.623,28.754,"Cellulose Acetate Butyrate (CAB)",88.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-461.798229934862,3840.68174433156,0,156.800745979889,0.371855392450011,FALSE
23,105,259,84.2376399835865,84.7433635497258,"A106",8434.35185185185,1890.45965608465,1312.5,40,40,40,40,"Polyamide (naturally occurring)",0.914073981047385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,1,1.55811595455953,"image",1410.97341338148,-4957.9926953278,1885.86556630704,4199.8638237776,"246",7202.46034111126,6452.19769504495,381.788,50.111,15.284,15.284,49.806,"Cellulose Acetate Butyrate (CAB)",80.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",1845.37938805529,4125.99333331915,0,213.854513936638,0.393901622336317,FALSE
24,110,572,92.5820342668541,92.8703327380843,"A111",4952.82784237726,12174.6301679587,1262.5,42,39,39,42,"Carbonate",0.874503002090825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.0932029804073,0.9166666853986,1.61935121101872,"image",-2070.55059609311,5326.1778165462,-170.647635491154,-6871.37914928064,"672",5162.79821702094,-4455.66045858305,645.101,31.574,28.703,28.703,31.662,"Polyphenylene sulphide (PPS)",15.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",-194.282736035033,-6781.86482030885,0,157.167064783833,0.589067654818083,FALSE
25,114,222,69.3767507414811,69.7478655520543,"A117",1734.17833333333,7464.795,1212.5,67,27,27,67,"Polycarbonate",0.714527233622709,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.395348846291433,1.37149057392598,"image",-5289.20010513704,616.342648587541,-4169.83158016301,-2511.31240968476,"207",1242.49068946316,-227.07863869863,649.715,39.705,23.05,22.914,40.185,"Cellulose Acetate Butyrate (CAB)",84.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4114.59026359281,-2553.28300042443,0,135.95825363021,0.510279801991115,FALSE
26,122,736,99.913899959303,100.61037482695,"A126",5613.33876811594,9895.37862318841,1137.5,65,24,24,65,"Polyamide (naturally occurring)",0.951513394065782,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,2.71428570009993,1.41259900082399,"image",-1410.03967035443,3046.92627177595,171.089628616524,-4434.08343630712,"124",5431.46184608772,-2132.98301583904,327.906,25.16,16.431,16.431,25.573,"Polyethylene naphtalate (PEN)",4.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",74.3808930317473,-4459.18737756484,0,191.139797205832,0.522726828320891,FALSE
27,126,409,87.7415870202103,88.2121802731293,"A131",10324.276463964,6559.25394144144,1125,74,23,23,74,"Polyamide (naturally occurring)",0.922771687456672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.8469878303024,0.306666677472898,1.7094452178802,"image",3300.89802549359,-289.198409971018,4514.95343356042,-314.1393477142,"526",9887.37442902864,1925.67479933647,524.485,36.483,18.173,18.173,37.483,"Polyvinyl Chloride (PVC)",42.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",4530.29347597267,-400.529562389334,0,55.2688967340745,1.58754004883393,TRUE
28,127,136,91.5883092035566,93.8303404526588,"A132",4596.30497685185,5988.91493055555,1112.5,50,30,30,50,"Polyamide (naturally occurring)",0.933069125103516,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.6361394608675,0.6,1.83257624552472,"image",-2427.07346161852,-859.537420856905,-1449.4171922441,-573.867517599985,"506",3980.7930626438,1697.19590111301,136970.052,656.575,292.589,292.589,656.253,"Polyethylene terephtalate (PET)",90.42,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1376.28789041217,-629.008460612794,0,128.819858612449,0.710979737053566,TRUE
29,133,772,62.6352200049028,63.0457001287151,"A142",6284.83048654244,4070.72593167702,1037.5,60,27,27,60,"Polyamide (naturally occurring)",0.953825080018043,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.3453714750961,0.444444418117524,1.83562560089936,"image",-738.547951927931,-2777.72641973544,0.936240267279345,1644.4642130682,"441",5304.01884255604,3938.9298145869,536.184,30.052,25.02,22.792,34.444,"Polyvinyl Chloride (PVC)",1.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",-53.0621104999327,1612.7254528611,0,89.0635910387044,0.703264030502468,TRUE
30,141,48,16.8362275873602,16.9330397356939,"A162",5892.68132716049,2125.69058641975,850,56,22,22,56,"Polyamide (naturally occurring)",0.921464999904045,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.8976232123977,2.50000021357691,1.73694749771535,"image",-1130.69711130988,-4722.76176499271,-688.6471018965,3583.32917418231,"540",4659.91501389594,5924.055518247,929.176,65.932,19.271,19.271,64.953,"Cellulose Acetate Butyrate (CAB)",92.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",-697.165939160032,3597.8511565212,1,73.4388560494676,0.229255035999192,FALSE
31,143,327,29.8253964114385,30.1692613898187,"A169",9947.9819023569,5312.62836700337,800,45,25,25,45,"Polyamide",0.694726033409494,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.8,1.79862553581517,"image",2924.60346388653,-1535.82398440909,3944.70419056983,910.092875910349,"167",9301.82549388309,3266.122606753,348.173,34.833,27.152,27.152,36.166,"Polyacrylamide/acrylate",66.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",3944.74454082712,939.918245027196,1,63.2081943020303,0.471859649540416,FALSE
32,144,332,85.6072357599733,85.7051887678587,"A171",6880.89015151515,1276.33627946128,800,35,28,28,35,"Polycarbonate",0.838984365484226,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.25000012644056,1.87879686085276,"image",-142.488286955223,-5572.11607195118,200.494897753749,4601.07898848788,"89",5618.03381071743,6866.67449031464,637.357,37.248,26.651,26.651,37.314,"Polyacrylamide/acrylate",65.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",260.952857661458,4540.47012858884,0,380.154054051902,0.225190905759183,FALSE
33,148,370,99.2216069196758,99.536582026171,"A205",10534.293699187,7787.11890243902,725,37,26,26,37,"Polyamide (naturally occurring)",0.972780674923961,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.3825388987325,1.42105267444141,1.80653729432113,"image",3510.91526071662,938.666551026565,4911.73765803267,-1543.64839946224,"136",10195.6487213553,715.540333369006,327.411,39.7,14.657,14.657,40.759,"Polyamide (PA)",55.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",4838.56776829933,-1610.6640283568,0,316.104840227087,0.313888287342882,FALSE
34,151,40,27.7657544482433,27.8936400407104,"A348",9313.43413978495,2716.54569892473,500,35,20,20,35,"Polyamide (naturally occurring)",0.934525847136481,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.75,1.880815025009,"image",2290.05570131457,-4131.90665248773,2910.210462344,3481.54023419191,"595",8254.15215403934,5832.20470489084,693.71,35.592,26.981,26.981,35.592,"Cellulose Acetate Butyrate (CAB)",93.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",2897.07120098337,3506.00034316504,1,133.487430813915,0.208002763098719,FALSE
35,153,672,7.85034921673096,8.11076146127106,"A366",9455.16782407407,9939.50810185185,475,44,19,19,44,"Carbonate",0.777911336721805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,2.33333346055198,1.96721926715309,"image",2431.7893856037,3091.05575043939,4121.53945701638,-3912.48127438086,"443",9471.17543100852,-1588.76694670377,345.372,26.706,21.009,19.484,29.524,"Polyphenylene sulphide (PPS)",8.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",4114.09447795255,-3914.97130842957,1,238.85213496519,0.0328669836586349,FALSE
