"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm"
"669",2146.6471334379,993.389043771404,670.312,35.722,25.573,25.573,35.722,"Cellulose Acetate Butyrate (CAB)",91.08,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3210.43381961807,-1332.8153179544
"508",1307.93439397942,1954.37817851027,635.874,37.134,23.522,23.522,36.778,"Polyacrylamide/acrylate",91.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4049.14655907655,-371.826183215534
"758",4740.85854316606,5552.63379173801,454.125,32.966,19.764,19.764,32.722,"Polyacrylamide/acrylate",91.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",-616.222409889912,3226.42943001221
"367",7696.73253048412,6228.3113374893,1460.911,49.795,39.778,39.778,53.988,"Polyacrylamide/acrylate",91.04,"Comparstic Raman F2Ba Au IAEA 240930.csv",2339.65157742815,3902.1069757635
"637",8384.4654954884,5743.79829703553,691.898,35.764,27.184,25.833,38.463,"Cellulose Acetate Butyrate (CAB)",90.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",3027.38454243243,3417.59393530973
"552",9584.2667449533,4653.06988843108,3575.492,77.04,61.54,61.54,77.221,"Polyethylene terephtalate (PET)",90.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",4227.18579189733,2326.86552670528
"284",8049.78409432188,4095.07619729238,603.083,29.84,27.856,25.67,33.87,"Polyamide (PA)",90.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",2692.70314126591,1768.87183556658
"192",2168.46170160999,5172.60105147688,1356.278,45.262,38.657,38.001,47.575,"Polyethylene terephtalate (PET)",90.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3188.61925144598,2846.39668975108
"779",10541.2374066078,-986.570051637415,685.636,32.722,28.129,27.707,35.707,"Polyacrylamide/acrylate",90.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",5184.15645355183,-3312.77441336322
"74",2283.27521830519,-1146.16083984375,1297.452,50.212,32.537,32.512,50.212,"Polyethylene terephtalate (PET)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3073.80573475078,-3472.36520156955
"775",3984.23746814466,3526.74928965111,688.932,35.21,25.263,25.263,37.483,"Cellulose Acetate Butyrate (CAB)",90.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1372.84348491131,1200.54492792531
"618",11586.6144761177,1813.15755297517,1671.661,59.703,39.611,39.586,60.23,"Cellulose Acetate Butyrate (CAB)",90.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",6229.53352306173,-513.046808750634
"14",6015.86264606632,833.798255565069,527.945,35.429,20.538,20.538,35.429,"Cellulose Acetate Butyrate (CAB)",90.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",658.781693010347,-1492.40610616073
"176",7310.95911438823,1452.64311055223,944.006,35.399,35.274,34.17,37.098,"Polyacrylamide/acrylate",90.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",1953.87816133226,-873.561251173574
"25",1806.22505643661,-3173.76754468108,861.618,35.971,33.627,31.256,44.158,"Cellulose Acetate Butyrate (CAB)",90.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3550.85589661936,-5499.97190640688
"516",5235.13073253892,3848.80120398116,382.282,25.052,22.874,21.189,28.497,"Cellulose Acetate Butyrate (CAB)",89.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",-121.950220517053,1522.59684225536
"764",869.920827787215,-983.699713720034,714.967,46.503,22.249,22.249,46.212,"Cellulose Acetate Butyrate (CAB)",89.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4487.16012526876,-3309.90407544584
"251",976.697398313756,1377.44025711687,610.168,28.703,27.555,26.385,31.256,"Polyethylene terephtalate (PET)",89.5,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4380.38355474222,-948.764104608934
"219",4150.14299976923,-248.319139287243,638.016,32.479,25.62,25.62,33.416,"Cellulose Acetate Butyrate (CAB)",89.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1206.93795328674,-2574.52350101305
"640",9298.38108838224,1727.04741545377,5064.415,178.12,46.122,46.122,178.171,"Polyamide (PA)",89.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",3941.30013532627,-599.156946272034
"511",908.383355880108,1122.55425005351,1980.782,61.787,42.466,42.46,61.999,"Polyethylene terephtalate (PET)",89.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4448.69759717586,-1203.65011167229
"494",11049.2872179841,1960.11885434503,1372.755,51.553,35.316,35.272,51.553,"Polyacrylamide/acrylate",88.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",5692.20626492813,-366.085507380774
"369",6192.67546177693,6231.75574299015,583.31,38.377,21.691,21.192,40.185,"Polyacrylamide/acrylate",88.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",835.594508720957,3905.55138126435
"371",8053.22849982273,-3833.37119809503,683.494,40.301,21.603,21.519,41.334,"Cellulose Acetate Butyrate (CAB)",88.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",2696.14754676676,-6159.57555982083
"726",3301.09704380819,4456.73877488228,419.192,26.224,20.681,20.467,26.443,"Polyethylene terephtalate (PET)",88.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2055.98390924778,2130.53441315648
"518",878.531841539355,2812.03514822346,809.548,36.626,36.611,33.313,44.671,"Polyacrylamide/acrylate",88.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4478.54911151662,485.830786497656
"745",5869.47541227993,4434.92420671019,563.701,30.338,24.947,24.947,31,"Polyethylene terephtalate (PET)",88.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",512.394459223958,2108.71984498439
"152",9335.1214137247,-1233.99318011558,1107.794,38.112,36.923,36.014,45.021,"Polyamide (PA)",88.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",3978.04046066873,-3560.19754184138
"551",7248.38574778934,-1703.0063958155,416.885,29.593,20.851,19.671,32.348,"Cellulose Acetate Butyrate (CAB)",88.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",1891.30479473337,-4029.2107575413
"410",4895.28272312111,6166.88610605736,352.458,25.979,18.673,17.623,28.754,"Cellulose Acetate Butyrate (CAB)",88.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-461.798229934862,3840.68174433156
"157",3450.35461551195,695.447967947346,519.047,26.629,23.869,23.669,29.227,"Polyamide (PA)",88.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1906.72633754402,-1630.75639377846
"212",11045.8428124833,-224.20830078125,360.861,24.111,20.092,20.086,24.922,"Polyacrylamide/acrylate",88.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",5688.76185942733,-2550.41266250705
"376",2269.49759630177,-405.613657159674,398.266,28.391,22.809,21.492,30.551,"Cellulose Acetate Butyrate (CAB)",87.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3087.5833567542,-2731.81801888548
"719",1020.90060224141,105.880559717466,664.38,35.172,24.389,24.389,35.187,"Polyamide (PA)",87.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4336.18035081456,-2220.32380200834
"393",6567.54159378678,3980.26268059717,17641.663,383.809,72.727,72.727,381.657,"Polyamide (PA)",87.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",1210.46064073081,1654.05831887137
"333",5759.82850383601,1295.34859267979,504.711,32.722,21.241,21.111,32.858,"Cellulose Acetate Butyrate (CAB)",86.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",402.747550780037,-1030.85576904601
"656",1505.41364269518,190.842562071918,641.97,36.514,22.086,22.086,38.567,"Cellulose Acetate Butyrate (CAB)",86.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3851.66731036079,-2135.36179965389
"473",1461.21043876752,2865.99750107021,332.849,20.702,20.702,19.837,22.138,"Polyethylene terephtalate (PET)",86.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3895.87051428845,539.793139344406
"277",5972.23350972214,562.264288580907,347.679,31.236,18.191,17.335,32.88,"Cellulose Acetate Butyrate (CAB)",86.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",615.152556666168,-1763.9400731449
"488",8375.85448173626,2813.18328339041,4904.581,94.228,71.388,69.839,97.017,"Polyethylene terephtalate (PET)",86.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",3018.77352868029,486.978921664606
"591",1737.33694641949,1848.74974315068,905.778,39.537,32.605,32.605,40.82,"Cellulose Acetate Butyrate (CAB)",86.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3619.74400663648,-477.454618575124
"266",1234.45374329449,-2327.01785905394,635.709,34.91,28.009,26.914,37.215,"Cellulose Acetate Butyrate (CAB)",86.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4122.62720976148,-4653.22222077974
"384",6917.14875212368,4013.55860043878,696.347,35.018,27.555,27.278,36.456,"Cellulose Acetate Butyrate (CAB)",86.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",1560.06779906771,1687.35423871298
"676",6258.1191662932,-835.590277183219,314.394,20.301,20.301,19.566,21.815,"Polyamide (PA)",85.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",901.038213237227,-3161.79463890902
"625",2546.77223912069,3713.8953218643,711.836,32.564,27.373,26.791,34.222,"Polyacrylamide/acrylate",85.48,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2810.30871393528,1387.6909601385
"217",1143.1769975218,633.448668931935,518.223,31.691,21.781,21.781,31.574,"Polyethylene terephtalate (PET)",85.41,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4213.90395553417,-1692.75569279387
"433",6610.022594964,2897.57121816139,1523.691,54.425,41.245,40.287,56.424,"Polyamide (PA)",85.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",1252.94164190803,571.366856435586
"259",2307.96012439466,1363.08856752997,792.247,39.433,26.697,26.697,39.375,"Polyamide (PA)",85.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3049.12082866131,-963.115794195834
"725",9922.96661920415,-1917.70767203553,539.809,31.522,21.99,21.99,32.88,"Cellulose Acetate Butyrate (CAB)",85.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",4565.88566614818,-4243.91203376133
"169",7127.2574876759,2333.83685118793,401.891,23.537,22.389,22.389,23.755,"Polyamide (PA)",84.41,"Comparstic Raman F2Ba Au IAEA 240930.csv",1770.17653461993,7.63248946212616
"661",842.365583780365,-836.164344766696,1948.98,82.778,37.283,37.283,83.369,"Polyamide (PA)",84.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4514.71536927561,-3162.3687064925
"619",4409.62154750039,4576.14483224529,3068.473,68.439,65.633,62.199,74.413,"Polyamide (PA)",84.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",-947.459405555583,2249.94047051949
"622",5275.88953096572,4596.23719766695,402.055,24.68,22.164,22.164,25.316,"Cellulose Acetate Butyrate (CAB)",83.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",-81.1914220902527,2270.03283594115
"499",5866.60507436255,-1646.74777263485,364.486,23.401,23.139,20.53,27.23,"Cellulose Acetate Butyrate (CAB)",82.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",509.524121306577,-3972.95213436065
"535",9387.36156382102,2786.77617455051,1105.158,55.622,26.021,26.021,55.454,"Polyamide (PA)",82.58,"Comparstic Raman F2Ba Au IAEA 240930.csv",4030.28061076505,460.571812824706
"555",5941.23386021443,-1712.76554473459,678.88,32.148,28.129,28.129,33.632,"Cellulose Acetate Butyrate (CAB)",82.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",584.152907158457,-4038.96990646039
"691",7495.23480868404,-2911.99272661601,506.524,26.867,24.326,24.326,27.344,"Polyacrylamide/acrylate",82.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",2138.15385562807,-5238.19708834181
"495",7076.73954033001,5984.90668209546,1391.046,44.713,40.432,40.411,45.925,"Cellulose Acetate Butyrate (CAB)",81.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",1719.65858727404,3658.70232036966
"467",1466.37704701881,4807.49406838613,1417.41,47.744,39.212,38.897,49.131,"Polyamide (PA)",81.46,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3890.70390603716,2481.28970666033
"788",4856.82019502822,2510.64966689854,1124.931,44.154,31.431,31.406,46.047,"Polyacrylamide/acrylate",81.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",-500.260758027753,184.445305172736
"536",6969.96296980347,-2670.3102739726,605.555,35.772,25.073,24.91,37.314,"Polyacrylamide/acrylate",81.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",1612.8820167475,-4996.5146356984
"181",9358.65818464722,3208.71584840539,9978.883,119.974,110.443,106.569,127.464,"Polyethylene terephtalate (PET)",80.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",4001.57723159125,882.511486679586
"246",7202.46034111126,6452.19769504495,381.788,50.111,15.284,15.284,49.806,"Cellulose Acetate Butyrate (CAB)",80.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",1845.37938805529,4125.99333331915
"677",6110.58379733986,986.500232769692,372.89,25.474,20.808,20.488,28.009,"Cellulose Acetate Butyrate (CAB)",80.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",753.502844283887,-1339.70412895611
"392",2613.36407880391,3997.48470810146,2427.492,70.215,45.218,45.195,71.443,"Polyamide (PA)",80.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2743.71687425206,1671.28034637566
"7",9445.91645733557,1605.91915534033,2402.61,65.042,50.408,50.057,70.737,"Polyacrylamide/acrylate",80.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",4088.8355042796,-720.285206385474
"121",3828.66515302266,2390.66954195205,412.766,31.965,21.345,21.345,31.835,"Polyacrylamide/acrylate",80.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1528.41580003331,64.4651802262465
"544",7349.9957100646,-2684.6619635595,767.366,70.679,33.82,33.82,69.819,"Polyacrylamide/acrylate",77.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",1992.91475700863,-5010.8663252853
"225",11765.1494945787,616.80070901113,579.52,27.698,27.366,25.887,30.317,"Polyacrylamide/acrylate",77.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",6408.06854152273,-1709.40365271467
"40",8976.90324163566,4308.05527076199,7157.41,335.248,77.726,77.726,321.478,"Polyamide (PA)",77.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",3619.82228857969,1981.85090903619
"678",7496.38294385099,167.879858732877,593.856,33.888,23.363,23.363,33.888,"Polyacrylamide/acrylate",77.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",2139.30199079502,-2158.32450299293
"285",2200.03541870117,-2337.35107555651,432.21,30.662,29.503,29.503,36.939,"Cellulose Acetate Butyrate (CAB)",76.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3157.0455343548,-4663.55543728231
"509",2180.51712086298,2825.81277022688,374.043,26.181,20.964,20.964,30.808,"Polyacrylamide/acrylate",76.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3176.56383219299,499.608408501076
"492",5826.42034351923,4773.05001337757,559.252,29.59,25.052,24.878,29.852,"Polyamide (PA)",76.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",469.339390463258,2446.84565165177
"768",9467.15695792419,2545.09372190711,775.44,40.656,25.34,25.34,40.05,"Polyamide (PA)",75.88,"Comparstic Raman F2Ba Au IAEA 240930.csv",4110.07600486822,218.889360181307
"481",7262.16336979277,4794.29051396618,510.808,28.158,24.701,24.701,28.821,"Polyacrylamide/acrylate",75.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",1905.0824167368,2468.08615224038
"602",9422.95375399653,-2790.29039891909,321.315,31.256,15.831,15.831,31.256,"Cellulose Acetate Butyrate (CAB)",74.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",4065.87280094056,-5116.49476064489
"147",7763.32437016734,3298.27039142765,1888.013,66.129,35.144,35.144,66.166,"Polyamide (PA)",73.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",2406.24341711137,972.066029701846
"119",8746.1280730783,-108.246648919093,795.048,37.036,29.099,27.508,43.434,"Cellulose Acetate Butyrate (CAB)",73.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",3389.04712002233,-2434.4510106449
"53",6397.61758907787,2450.37257063356,1765.583,49.117,46.682,46.63,50.319,"Polyamide (PA)",73.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",1040.5366360219,124.168208907756
"415",-126.660497127167,6160.57136263913,500.427,35.722,18.673,18.673,37.483,"Polyacrylamide/acrylate",72.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5483.74145018314,3834.36700091333
"542",2492.80988627394,-2684.08789597603,1373.415,47.303,40.07,39.085,51.666,"Polyacrylamide/acrylate",72.48,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2864.27106678203,-5010.29225770183
