"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file"
"MP_-1",6950,4175,1875,60.4,39.6,30,60.4,"Cellulose",0.711,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7000,3500,3125,80.9,49.2,50,80.9,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",6950,6450,2500,60.4,52.7,50,60.4,"Protein",0.681,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7000,1525,3750,80.9,59,75,80.9,"Protein",0.838,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7000,7800,2500,60.4,52.7,50,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7050,2650,1875,60.4,39.6,50,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_12",7075,7800,3125,80.9,49.2,55,80.9,"PET",0.698,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7100,8250,1250,50,31.8,25,50,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7175,10025,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7375,6775,625,31.8,25,25,31.8,"Cellulose",0.673,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7400,1550,3125,80.9,49.2,75,80.9,"Cellulose",0.685,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7450,4350,3125,80.9,49.2,75,80.9,"Protein",0.8,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7475,5850,1875,60.4,39.6,50,60.4,"Protein",0.685,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7525,10675,4375,80.9,68.9,55,80.9,"Protein",0.815,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,650,3125,80.9,49.2,50,80.9,"Protein",0.827,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,2525,4375,80.9,68.9,55,80.9,"Protein",0.895,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,4275,3750,80.9,59,50,80.9,"Protein",0.732,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7575,4775,1875,60.4,39.6,30,60.4,"Protein",0.663,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7550,9400,2500,60.4,52.7,50,60.4,"Protein",0.783,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7600,4650,2500,60.4,52.7,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7600,6450,1250,50,31.8,30,50,"Protein",0.699,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7725,5200,4375,95.7,58.2,75,95.7,"Protein",0.875,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7825,450,10625,150,90.2,100,150,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7800,9350,1250,50,31.8,25,50,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_13",7850,4750,5000,95.7,66.5,75,95.7,"PET",0.737,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7875,7225,4375,128.1,43.5,75,128.1,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_14",7900,3025,3750,80.9,59,75,80.9,"PET",0.746,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7950,4875,4375,104.1,53.5,82.5,104.1,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7900,7500,1875,60.4,39.6,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8000,2175,35625,543.7,83.4,130,543.7,"Cellulose",0.878,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_15",8175,5300,119375,672.4,226,297.5,672.4,"PET",0.945,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",7950,3550,2500,75,42.4,55,75,"Protein",0.763,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8000,7700,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8000,8375,1250,50,31.8,30,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8050,3350,2500,60.4,52.7,50,60.4,"Protein",0.667,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8050,4500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8075,5075,3750,80.9,59,55,80.9,"Protein",0.911,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8150,9400,1250,50,31.8,50,50,"Protein",0.661,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8225,4650,625,31.8,25,25,31.8,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8275,9825,4375,104.1,53.5,77.5,104.1,"Cellulose",0.704,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8350,4950,3750,104.1,45.9,50,104.1,"Cellulose",0.835,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8325,5200,1250,50,31.8,25,50,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8400,400,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8575,7075,2500,75,42.4,30,75,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_16",8650,2625,10625,152.5,88.7,127.5,152.5,"PET",0.823,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8650,4400,1250,50,31.8,25,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8675,3900,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8700,4800,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8875,7975,4375,80.9,68.9,75,80.9,"Protein",0.945,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8900,10150,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8950,4200,2500,60.4,52.7,50,60.4,"Cellulose",0.748,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8950,8625,1875,60.4,39.6,50,60.4,"Protein",0.755,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8975,4025,4375,95.7,58.2,75,95.7,"Protein",0.844,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",8975,11100,1250,50,31.8,25,50,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9000,7800,2500,60.4,52.7,50,60.4,"Protein",0.668,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9125,10575,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_17",9425,4325,91875,638.7,183.1,252.5,638.7,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9150,7200,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9200,4725,3750,80.9,59,50,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9275,10450,3125,80.9,49.2,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9425,8150,18125,258.2,89.4,142.5,258.2,"Cellulose",0.901,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9375,5600,1875,60.4,39.6,50,60.4,"Protein",0.716,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9350,6100,2500,60.4,52.7,50,60.4,"Protein",0.798,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9400,1200,4375,80.9,68.9,75,80.9,"Protein",0.899,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9400,9500,2500,60.4,52.7,50,60.4,"Protein",0.736,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_18",9500,7925,5000,95.7,66.5,75,95.7,"PET",0.816,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9500,3050,3750,80.9,59,50,80.9,"Protein",0.857,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9550,6600,1250,50,31.8,50,50,"Cellulose",0.722,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9600,10175,1875,60.4,39.6,30,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9625,2025,2500,75,42.4,50,75,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9750,5850,1875,60.4,39.6,50,60.4,"Protein",0.75,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_19",9825,6925,9375,175,68.2,75,175,"PET",0.856,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9950,2750,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10050,4200,1250,50,31.8,25,50,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10100,2400,4375,104.1,53.5,77.5,104.1,"Cellulose",0.668,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10100,2500,3750,80.9,59,75,80.9,"Protein",0.761,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10100,9950,4375,95.7,58.2,72.5,95.7,"Protein",0.672,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10125,9625,2500,75,42.4,50,75,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10150,3000,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10225,7575,7500,136.8,69.8,75,136.8,"Cellulose",0.872,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10200,2250,3125,80.9,49.2,70,80.9,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10225,4775,4375,80.9,68.9,75,80.9,"Cellulose",0.779,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10275,2675,3125,80.9,49.2,50,80.9,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10300,8300,2500,60.4,52.7,50,60.4,"Protein",0.751,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10300,6025,625,31.8,25,25,31.8,"Protein",0.673,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10300,9850,3750,80.9,59,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_20",10425,5775,43750,369.1,150.9,175,369.1,"PET",0.903,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10350,7075,1250,50,31.8,30,50,"Protein",0.679,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10400,5500,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10450,8350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10500,4350,4375,104.1,53.5,75,104.1,"Protein",0.839,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10600,5725,6250,115.1,69.1,95,115.1,"Protein",0.874,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10675,8350,6250,150,53.1,80,150,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10700,7350,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10750,7450,1250,50,31.8,25,50,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10750,9350,2500,60.4,52.7,50,60.4,"Protein",0.753,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10900,5750,2500,60.4,52.7,50,60.4,"Protein",0.834,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",10950,5200,2500,60.4,52.7,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11000,8525,3125,80.9,49.2,50,80.9,"Protein",0.805,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_21",11100,2475,3750,80.9,59,50,80.9,"PET",0.848,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11175,2475,32500,326,126.9,215,326,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11200,3700,2500,60.4,52.7,50,60.4,"Protein",0.747,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11200,6050,5000,104.1,61.2,50,104.1,"Cellulose",0.894,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_22",11475,7200,119375,595.1,255.4,382.5,595.1,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_23",11300,5175,1875,75,31.8,52.5,75,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11400,3650,18750,282.9,84.4,132.5,282.9,"Cellulose",0.843,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11325,3650,3125,80.9,49.2,75,80.9,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11350,8350,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11350,4150,2500,80.9,39.3,55,80.9,"Protein",0.724,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11350,8550,2500,60.4,52.7,50,60.4,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11400,7650,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11450,8725,1875,60.4,39.6,30,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_24",11625,3150,28750,238.6,153.4,192.5,238.6,"PET",0.888,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11575,4825,1875,60.4,39.6,50,60.4,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv"
"MP_-1",11850,7300,10000,136.8,93.1,100,136.8,"Protein",0.959,"Comparstic Spotlight F2Ba Au 240926.csv"
