"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
11,103,209,1.35172357184296,1.71337096783268,"A103",5759,10151.9708333333,1375,65,41,41,65,"Polyamide (naturally occurring)",0.805443938699752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.84141935942,0.627906964891254,0.641388599846742,"image",-104.23680417495,3703.07422962227,-3585.78390005368,2364.86797349034,"541",1771.78100142805,4689.81021377354,787.963,35.316,29.227,29.116,36.779,"Polyacrylamide/acrylate",86.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3585.29995162792,2363.60585204774,1,301.579225328891,0.00448215081913823,FALSE
12,110,392,45.7803723969734,46.5546130235261,"A110",5552.67916666667,122.254166666668,1275,40,40,40,40,"Polyamide (naturally occurring)",0.911695689243465,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.291195310357,1,0.118428738169574,"image",-310.557637508284,-6326.6424370444,2948.12931980943,-5257.33027438295,"686",8312.7070475539,-2976.28829596533,3750.485,139.39,44.087,44.085,142.999,"Polyamide (PA)",49.67,"Comparstic Raman F2Ba Au IAEA 240930.csv",2955.62609449793,-5302.49265769113,1,102.301425542962,0.447504735676899,FALSE
13,117,465,77.5338099178974,78.7600554689376,"A117",4484.5125,9988.3875,1212.5,67,27,27,67,"Polycarbonate",0.714527233622709,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.395348846291433,0.64450937577377,"image",-1378.72430417495,3539.49089628893,-4427.78494276816,1392.95839695043,"658",962.345708726855,3649.02568493151,17029.352,279.471,109.12,109.12,281.338,"Polyamide (PA)",28.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4394.73524432912,1322.82132320571,0,127.638706165249,0.607447476140329,FALSE
14,123,176,69.2966117881582,69.6948079838958,"A123",5548.725,1801.20416666667,1150,42,35,35,42,"Polyamide (naturally occurring)",0.967228630447921,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,1.19999994605203,0.25610941014828,"image",-314.511804174949,-4647.6924370444,1825.64397735304,-4007.05951680256,"551",7248.38574778934,-1703.0063958155,416.885,29.593,20.851,19.671,32.348,"Cellulose Acetate Butyrate (CAB)",88.47,"Comparstic Raman F2Ba Au IAEA 240930.csv",1891.30479473337,-4029.2107575413,0,230.883264143447,0.3001370066611,FALSE
15,135,207,39.5428756067265,39.7339008835724,"A135",695.933333333333,5241.7625,1087.5,40,35,35,40,"Polyamide (naturally occurring)",0.93285967297164,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",37.2108586960781,0.875,0.357438359825285,"image",-5167.30347084162,-1207.13410371107,-4089.91198064321,-4675.43376721371,"266",1234.45374329449,-2327.01785905394,635.709,34.91,28.009,26.914,37.215,"Cellulose Acetate Butyrate (CAB)",86.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4122.62720976148,-4653.22222077974,1,320.121703617206,0.123524506960675,FALSE
16,150,329,32.9584352576912,33.2857825152506,"A150",3766.425,8596.7375,962.5,35,35,35,35,"Cellulosic",0.911131013108027,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",35.0070430314757,1,0.698077913411591,"image",-2096.81180417495,2147.84089628893,-4035.69278866038,-124.378266359335,"234",1339.5081110706,2229.35655099529,437.153,24.087,23.809,23.749,25.979,"Polyethylene (PE)",66.19,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4017.57284198537,-96.8478107305136,1,179.244415486461,0.183874265584474,FALSE
17,154,256,23.5562199530166,24.3301074824745,"A154",6173.375,9894.51666666667,925,35,32,32,35,"Polytetrafluoroethylene",0.659396083088727,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.3183125878885,1.11111124431598,0.440144186770139,"image",310.13819582505,3445.6200629556,-3104.88670145643,2449.0520767138,"493",2269.49759630177,4759.27239137414,4039.174,94.151,57.665,57.295,94.721,"Polyamide (PA)",80.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3087.5833567542,2433.06802964834,1,104.107224787712,0.226268830055271,FALSE
18,156,119,61.0714383043078,61.9316553405994,"A156",3296.04166666667,8770.55833333333,900,36,34,34,36,"Cellulosic",0.839816627593298,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.8513750128654,1.06666668088321,0.512349240303097,"image",-2567.19513750828,2321.66172962227,-4502.61866522524,-308.320009288313,"374",871.068962954167,2076.65457379067,4816.92,104.748,66.824,66.824,106.191,"Polyethylene terephtalate (PET)",90.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4486.01199010181,-249.549787935134,0,309.791743950869,0.197137075137784,FALSE
19,165,499,77.2806638738053,77.416397493899,"A165",11500.125,4553.9,825,46,27,27,46,"Cellulosic",0.957407166211825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.4102240721429,0.57999997740295,0.805733022733306,"image",5636.88819582505,-1894.99660371107,4431.32913102896,2015.5564387926,"51",9711.1356809015,4340.77712302012,1031.832,39.037,38.463,36.89,41.874,"Polyethylene naphtalate (PEN)",21.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",4354.05472784553,2014.57276129432,0,103.40065240773,0.747390486174806,TRUE
20,171,172,72.1284233268126,73.8499857546322,"A171",4627.24166666667,10377.8458333333,800,35,28,28,35,"Polycarbonate",0.838984365484226,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.25000012644056,0.62122819621813,"image",-1235.99513750828,3928.94922962227,-4580.96736891126,1778.76230524453,"193",704.589363746119,4095.65026487586,32592.521,249.366,176.886,174.968,256.952,"Polyethylene terephtalate (PET)",88.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4652.49158930985,1769.44590315006,0,492.508460159731,0.146451135688958,FALSE
21,174,133,66.9850705913871,67.2028775774477,"A174",2516.25833333333,3702.61666666666,787.5,55,20,20,55,"Carbonate",0.864125561005239,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.6650618423356,0.363636363636364,0.701362941933681,"image",-3346.97847084162,-2746.2799370444,-1705.19196804252,-4610.2087613735,"279",3679.98164890236,-2344.81395414169,658.613,35.898,27.412,27.386,37.888,"Cellulose Acetate Butyrate (CAB)",90.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1677.09930415361,-4671.01831586749,0,387.861996972528,0.17270336128376,FALSE
22,180,278,65.4512334772392,65.6224598513646,"A180",8059.8375,4361.06666666667,775,30,30,30,30,"Carbonate",0.686957881547874,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.4127465715711,1,0.339702466078804,"image",2196.60069582505,-2087.8299370444,1992.6155557176,-422.350044670465,"498",7308.08877647085,1954.37817851027,626.976,38.261,25.669,25.669,38.486,"Polyacrylamide/acrylate",77.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",1951.00782341488,-371.826183215534,0,176.81116804901,0.370175901213984,FALSE
23,198,199,54.4437998315732,54.7386586322003,"A198",6104.25833333333,4237.72916666667,737.5,30,30,30,30,"Polyamide (naturally occurring)",0.947245249153435,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.6433380075047,1,0.419152370367858,"image",241.021529158384,-2211.1674370444,615.517336063177,-1818.38265093188,"277",5972.23350972214,562.264288580907,347.679,31.236,18.191,17.335,32.88,"Cellulose Acetate Butyrate (CAB)",86.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",615.152556666168,-1763.9400731449,0,210.761064298221,0.258320008075764,FALSE
24,200,612,65.3122347203273,66.0496221326777,"A200",10456.225,7164.35416666667,725,30,30,30,30,"Polyamide (naturally occurring)",0.937432938110214,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.3825388987325,1,0.293640031272931,"image",4592.98819582505,715.4575629556,1911.65687659006,3267.51466484841,"705",7221.97863894945,5639.31799684289,744.626,249.305,9.549,9.549,247.616,"Polytetrafluoroethylene (PTFE)",11.78,"Comparstic Raman F2Ba Au IAEA 240930.csv",1864.89768589348,3313.11363511709,0,197.734046060345,0.330303435455901,FALSE
25,204,217,66.7605864029528,67.6601854413417,"A204",5951.12916666667,4428.07083333333,725,41,28,28,41,"Polyethylene terephthalate",0.858466609997686,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",30.3825388987325,0.690476187719499,0.484026279031828,"image",87.892362491717,-2020.82577037773,374.324480619695,-1778.44870921487,"327",5762.69884175339,488.783637895976,4953.026,112.58,60.62,60.395,112.184,"Polyamide (PA)",85.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",405.617888697418,-1837.42072382983,0,111.557925887247,0.598438756116965,FALSE
26,214,703,40.2364721781456,40.3361931322338,"A214",1337.91666666667,4150.14166666667,700,35,25,25,35,"Polyamide (naturally occurring)",0.853869071996376,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.8541066072092,0.714285714285714,0.505488418735023,"image",-4525.32013750828,-2298.7549370444,-2882.93563271839,-5061.97137116656,"566",2514.05038686255,-2740.92058674015,628.623,40.267,22.152,22.131,40.593,"Polytetrafluoroethylene (PTFE)",6.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2843.03056619342,-5067.12494846595,1,54.9463082480797,0.732287090089475,TRUE
27,223,426,61.3877166035846,61.6718918556203,"A223",8722.1875,1738.37083333333,675,28,28,28,28,"Polyamide (naturally occurring)",0.959281921288804,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.3161507141752,1,0.348046189011821,"image",2858.95069582505,-4710.52577037773,4235.72099307242,-1937.86352191446,"502",9630.76621921485,340.100133775685,331.201,31.55,20.913,20.913,31.661,"Polyvinyl Chloride (PVC)",36.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",4273.68526615888,-1986.10422795012,0,194.56547668321,0.31551186597988,FALSE
28,224,470,55.0715294587988,55.0879715938558,"A224",4375.25833333333,7073.19166666667,675,42,22,22,42,"Rubber",0.805345164262843,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.3161507141752,0.526315765845089,0.517460980821182,"image",-1487.97847084162,624.295062955599,-2565.44410578713,-855.342213420354,"102",2761.47351534072,1516.93867990154,679.869,41.826,24.817,24.817,42.361,"Polyacrylamide/acrylate",26.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2595.60743771525,-809.265681824264,0,458.023980017915,0.120237218707729,FALSE
29,249,13,31.419148088308,31.5835243915791,"A249",8781.77083333333,7805.09166666667,625,35,20,20,35,"Polyamide (naturally occurring)",0.903985177441214,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.2094791773878,0.571428571428571,0.631515579084012,"image",2918.53402915838,1356.1950629556,234.856595900474,2629.12486682784,"316",5583.01568812539,4985.4550192637,400.078,31.574,18.944,18.592,32.117,"Polypropylene (PP)",94.64,"Comparstic Raman F2Ba Au IAEA 240930.csv",225.934735069417,2659.2506575379,1,227.362376073318,0.138189741992212,FALSE
30,253,544,45.1832406740904,46.2986907052699,"A253",1941.00833333333,2234.5375,612.5,30,25,25,30,"Polyamide (naturally occurring)",0.957048639492698,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.9259596281003,1.2,0.611010590658777,"image",-3922.22847084162,-4214.35910371107,-1155.54464090283,-6089.33532397736,"343",4193.19806852993,-3807.53815683861,5925.209,114.322,72.226,70.408,117.839,"Polyether sulphone (PES)",16.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1163.88288452604,-6133.74251856441,1,101.667458927907,0.444421854844725,FALSE
31,255,295,85.6166676087429,85.786221212707,"A255",2342.54583333333,1477.72083333333,612.5,30,25,25,30,"Polyamide (naturally occurring)",0.918731642282479,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.9259596281003,1.2,0.611010590658777,"image",-3520.69097084162,-4971.17577037773,-351.249258260179,-6386.35793154662,"545",5010.09623981632,-4145.66396350599,463.517,36.279,22.565,22.565,36.713,"Cellulose Acetate Butyrate (CAB)",73.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",-346.984713239653,-6471.86832523179,0,208.210034484252,0.411203368852132,FALSE
32,257,621,91.4468871889855,93.2546880190668,"A257",10796.4458333333,2342.22083333333,612.5,30,25,25,30,"Polyethylene terephthalate",0.724431794959143,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.9259596281003,0.833333333333333,0.611010590658777,"image",4933.20902915838,-4106.67577037773,5380.97410424409,-104.115017836003,"203",10788.0864675025,2145.54268380779,14861.713,394.132,71.39,71.39,394.384,"Polycarbonate (PC)",11.17,"Comparstic Raman F2Ba Au IAEA 240930.csv",5431.00551444653,-180.661677918014,0,115.693280948977,0.790425221230567,TRUE
33,265,421,14.5490706303714,14.7684417011543,"A265",3582.25833333333,4484.24166666666,600,30,25,25,30,"Polyamide (naturally occurring)",0.935189290172542,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,0.654476340238938,"image",-2280.97847084162,-1964.6549370444,-1430.88772721544,-3316.10970466146,"777",3940.034264217,-985.421916470463,324.281,29.633,17.455,17.455,30.551,"Polyacrylamide/acrylate",37.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1417.04668883897,-3311.62627819627,1,95.930095650333,0.151663255746174,FALSE
34,277,625,38.9194041884986,39.1229321636767,"A277",10592.7791666667,3579.65833333333,587.5,28,25,25,28,"Polyamide (naturally occurring)",0.967805796044635,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.14285711533267,0.444898613763678,"image",4729.54236249172,-2869.23827037773,4403.85773173265,683.509839064278,"355",9797.81988600638,3022.14388377569,738.859,39.098,28.002,26.966,41.077,"Polycarbonate (PC)",10.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",4440.73893295041,695.939522049886,1,313.604853775547,0.124103322126366,FALSE
35,281,417,91.1311880654543,91.2515723034104,"A281",4780.53333333333,894.995833333332,575,46,25,25,46,"Polyamide (naturally occurring)",0.970070997757321,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,0.538461474617794,0.71718474602495,"image",-1082.70347084162,-5553.90077037773,1856.65056711858,-5195.54772115439,"598",7228.29338236768,-2779.38311483305,438.471,42.216,19.89,19.89,42.216,"Polyacrylamide/acrylate",37.76,"Comparstic Raman F2Ba Au IAEA 240930.csv",1871.21242931171,-5105.58747655885,0,179.316039872516,0.508215484405319,FALSE
36,285,740,74.18991008742,74.2889467167697,"A285",7464.6,8442.85,575,35,20,20,35,"Polyamide (naturally occurring)",0.927075358183687,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.05758189903,0.571428571428571,0.283488378122892,"image",1601.36319582505,1993.95339628893,-1173.33638865584,2226.75068677596,"710",4195.49433886384,4479.70147822132,539.15,28.009,25.167,24.067,30.294,"Polyvinyl Chloride (PVC)",3.96,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1161.58661419213,2153.49711649552,1,23.1086769160837,3.21047848636387,TRUE
37,316,301,55.7502428412878,55.9034214717203,"A316",6483.96666666667,2211.67916666666,537.5,30,20,20,30,"Polyamide (naturally occurring)",0.973096407933045,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,0.666666666666667,0.390150372071706,"image",620.729862491717,-4237.2174370444,2249.85570099137,-3077.11964494908,"651",7589.95595995758,-804.016560092037,429.408,37.432,19.115,19.115,36.939,"Polyacrylamide/acrylate",72.75,"Comparstic Raman F2Ba Au IAEA 240930.csv",2232.87500690161,-3130.22092181784,0,192.686859324634,0.289330798356941,FALSE
38,317,177,29.0749515559276,29.2290198976507,"A317",9078.11666666667,9143.98333333333,537.5,28,25,25,28,"Polyamide (naturally occurring)",0.969957590332902,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,0.875000021073426,0.385426094661901,"image",3214.87986249172,2695.08672962227,-436.778418990559,3825.87087439455,"410",4895.28272312111,6166.88610605736,352.458,25.979,18.673,17.623,28.754,"Cellulose Acetate Butyrate (CAB)",88.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-461.798229934862,3840.68174433156,1,161.316841192737,0.180235066227151,FALSE
39,321,195,72.7696707964911,72.8194702567878,"A321",6397.51666666667,4971.25416666667,537.5,35,20,20,35,"Polyamide (naturally occurring)",0.930325851242443,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,1.75,0.390150372071706,"image",534.279862491716,-1477.6424370444,345.240644689172,-1075.44703208807,"333",5759.82850383601,1295.34859267979,504.711,32.722,21.241,21.111,32.858,"Cellulose Acetate Butyrate (CAB)",86.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",402.747550780037,-1030.85576904601,0,124.961107714999,0.582338554188061,FALSE
40,324,298,61.2522814968213,61.5493009970935,"A324",3311.64166666667,1951.84166666667,525,25,25,25,25,"Cellulosic",0.784865772545517,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1,0.712481012657122,"image",-2551.59513750828,-4497.0549370444,55.7865079061241,-5386.34852413733,"752",5472.794712098,-3047.47267631635,854.368,38.639,31.936,31.936,39.023,"Polyacrylamide/acrylate",73.33,"Comparstic Raman F2Ba Au IAEA 240930.csv",115.713759042027,-5373.67703804215,0,238.870630065341,0.256424498399264,FALSE
41,325,87,33.0633778182955,34.2324797896986,"A325",9131.30833333333,9530.51666666667,525,25,25,25,25,"Polyamide (naturally occurring)",0.962711253353756,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1,0.542581975861725,"image",3268.07152915838,3081.6200629556,-654.827315017503,4149.78784115787,"216",4703.54415024012,6509.03038580908,4894.859,113.922,63.7,63.7,114.022,"Cellulose Acetate Butyrate (CAB)",91.59,"Comparstic Raman F2Ba Au IAEA 240930.csv",-653.536802815853,4182.82602408328,1,306.453862200643,0.107890230460362,FALSE
42,327,545,51.1439700301837,51.5150057092789,"A327",5485.89166666667,10300.4416666667,525,25,25,25,25,"Polyamide (naturally occurring)",0.949999649219545,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,1,0.712481012657122,"image",-377.345137508284,3851.5450629556,-3888.59082562407,2293.55315723758,"549",1470.39552010314,4670.86598351884,836.077,46.853,27.094,27.094,46.982,"Polyether sulphone (PES)",16.92,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3886.68543295283,2344.66162179304,0,187.748441000166,0.272406895938691,FALSE
43,330,200,78.9977706970888,79.1625594711826,"A330",8831.17083333333,10064.5458333333,525,40,20,20,40,"Polyamide (naturally occurring)",0.951726692770488,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.8544147291321,2,0.869156398164726,"image",2967.93402915838,3615.64922962227,-1234.89736646677,4348.17063991222,"204",4129.47656676409,6595.71459091396,678.716,33.587,27.467,27.465,33.985,"Polyacrylamide/acrylate",86.69,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1227.60438629188,4269.51022918816,0,604.416203416264,0.130700947874296,FALSE
44,345,291,82.6262173886613,82.7516384721123,"A345",6162.27083333333,7763.97916666667,500,30,20,20,30,"Polyamide (naturally occurring)",0.774855761290187,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,0.666666666666667,0.462471033651332,"image",299.034029158383,1315.0825629556,-1692.51713456873,851.745579698195,"228",3585.26049762882,3154.75349555865,602.589,31.727,29.162,27.882,34.504,"Polyacrylamide/acrylate",75.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1771.82045542715,828.549133832846,0,338.769613951346,0.243900910783952,FALSE
45,349,432,45.3613302307952,45.4715401666267,"A349",5810.5125,1720.17083333333,500,28,21,21,28,"Polyamide (naturally occurring)",0.913288511523365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",25.2313252202016,1.3333332584056,0.71491647777442,"image",-52.7243041749498,-4728.72577037773,2075.03503678901,-3892.96863219124,"414",7387.31010299054,-1573.84118953339,528.274,38.755,28.879,28.879,38.184,"Polyacrylamide/acrylate",35.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",2030.22914993457,-3900.04555125919,1,177.952550938869,0.254906883837692,FALSE
46,362,713,30.7168650456387,30.8623822211472,"A362",7615.18333333333,9416.875,475,37,22,22,37,"Chitin",0.819237430467453,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",24.5924537968297,0.599999974321533,0.754243389056157,"image",1751.94652915838,2967.97839628893,-1710.45046627065,3054.02153922483,"64",3626.01929605562,5357.45081335616,578.367,28.24,27.47,25.673,31.574,"Polytetrafluoroethylene (PTFE)",5.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1731.06165700035,3031.24645163036,1,109.119670709802,0.281497046736226,FALSE
