"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio","coord_match_cost","coord_source","x_norm","y_norm","x_aligned","y_aligned"
"A39",8786.75416666667,10472.3666666667,4537.5,192,45,45,192,"Polyamide (naturally occurring)",0.878685457165586,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",76.0087128836938,4.28308803841678,0.483093917764673,"image",2923.51736249172,4023.4700629556,-1539.98059781552,4622.88743010763
"A40",7012.74166666667,6182.20416666667,4150,104,59,59,104,"Polyamide (naturally occurring)",0.939859813213134,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",72.6907429501923,0.566037701226032,0.111933741169904,"image",1149.50486249172,-266.692437044401,-3.12018530667888,238.453855661201
"A41",3540.49583333333,5101.3625,4000,135,49,49,135,"Polyethylene terephthalate",0.892249441085367,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",71.3649646461108,0.360902294401041,0.403047613180532,"image",-2322.74097084162,-1347.53410371107,-1873.55287566777,-2883.4340981988
"A42",464.533333333333,4960.74583333333,3912.5,105,47,47,105,"Cellulosic",0.910002468582759,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.580094352277,2.23809512204187,0.356536912045054,"image",-5398.70347084162,-1488.15077037773,-4075.20928256681,-5039.43994124456
"A43",6087.52083333333,7686.68333333333,3875,103,50,50,103,"Polyamide (naturally occurring)",0.93290560793875,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.2410366940064,0.487684770546574,0.3020957702788,"image",224.284029158383,1237.78672962227,-1696.75756605384,744.220202483115
"A44",4569.825,12074.6708333333,3875,106,59,59,106,"Polypropylene",0.978589994635303,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.2410366940064,1.81081079979626,0.460265991467976,"image",-1293.41180417495,5625.77422962227,-5755.26797887651,3006.72304964661
"A45",7119.2875,9826.26666666667,3562.5,105,47,47,105,"Polyamide (naturally occurring)",0.925932956436204,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",67.3492084446359,0.446808533806944,0.139222100493734,"image",1256.05069582505,3377.3700629556,-2353.49504287538,3028.8613679026
"A46",11286.925,7482.52916666667,3475,167,43,43,167,"Cellulosic",0.894828861564227,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",66.5169709018284,0.254237275107038,0.358573506192712,"image",5423.68819582505,1033.6325629556,2319.40117149805,4058.86710737035
"A47",2831.83333333333,9572.76666666667,3362.5,190,32,32,190,"Cellulosic",0.822389400336825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",65.4313989547219,5.98689921030809,0.302488876087407,"image",-3031.40347084162,3123.8700629556,-5383.94927348536,-19.2134255576004
"A48",4461.7625,8979.31666666667,3325,94,46,46,94,"Polyethylene terephthalate",0.877625051256687,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",65.0655168752575,0.485294150366557,0.116328822294519,"image",-1401.47430417495,2530.4200629556,-3771.90714149235,624.774861452631
"A50",4017.325,10041.1458333333,3187.5,128,36,36,128,"Cellulosic",0.911693399418307,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",63.7059734157114,0.282786881267485,1.10532324406155,"image",-1845.91180417495,3592.24922962227,-4811.60069884389,1120.80541557833
"A51",5319.38333333333,860.924999999999,3100,96,48,48,96,"Polyamide (naturally occurring)",0.917033491970952,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",62.8254931431422,0.5,0.289198365619323,"image",-543.853470841617,-5587.97160371107,2281.48313480236,-4861.66428126547
"A52",4031.89583333333,9727.25,3087.5,103,41,41,103,"Cellulosic",0.969097963071682,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",62.6987008985817,0.393333277173359,0.407173888675936,"image",-1831.34097084162,3278.35339628893,-4591.41954930899,896.278260236559
"A53",3691.07916666667,11547.4125,2987.5,100,44,44,100,"Polyamide (naturally occurring)",0.898473024242733,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.6749798532298,2.26956480933648,0.738251281335969,"image",-2172.15763750828,5098.51589628893,-6059.44811888166,2027.30602439377
"A54",8431.20416666667,5248.20833333333,2950,74,57,57,74,"Polyethylene terephthalate",0.922683503707088,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.2866760150094,1.31250003161014,0.452009537161369,"image",2567.96736249172,-1200.68827037773,1678.1942156721,487.304321485034
"A55",2289.35416666667,7864.45833333333,2887.5,99,59,59,99,"Polyethylene terephthalate",0.913073340982825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.633977153266,0.597484148081609,0.706003162946661,"image",-3573.88263750828,1415.56172962227,-4649.66054766153,-1655.75791304812
"A56",5354.32083333333,9889.9125,2862.5,64,57,57,64,"Polyamide (naturally occurring)",0.910238033900315,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.3709217819672,1.12359546800437,0.303565946409008,"image",-508.915970841616,3441.01589628893,-3713.03138711665,1899.46570054835
"A58",4466.04166666667,1763.72083333333,2700,80,45,45,80,"Cellulosic",0.870641190372022,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",58.6323014283504,0.5625,0.149145375602903,"image",-1397.19513750828,-4685.17577037773,1042.69147982737,-4756.9714040443
"A59",3103.1,3835.05416666667,2625,91,45,45,91,"Cellulosic",0.942414338697657,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.8122288528111,0.492125970663283,0.467869351614312,"image",-2760.13680417495,-2613.8424370444,-1355.57469534106,-4120.06822254431
"A60",8670.13333333334,7058.13333333333,2612.5,85,49,49,85,"Polyethylene terephthalate",0.918982893681545,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.6744164306897,1.72881339107393,0.308099129652804,"image",2806.89652915838,609.236729622266,649.624291133644,1997.27062500347
"A61",5603.54166666667,10057.9916666667,2600,132,39,39,132,"Cellulosic",0.955328688477602,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.5362739175159,0.297640633911645,0.472183381971233,"image",-259.695137508284,3609.0950629556,-3639.1279388076,2191.0759170178
"A62",12436.9375,6817.79583333333,2487.5,78,53,53,78,"Polyamide (naturally occurring)",0.93182349408159,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",56.2777342074885,0.674157369262837,0.215067756672289,"image",6573.70069582505,368.899229622267,3620.84024950733,4329.64909588405
"A64",5788.4125,9987.4125,2437.5,55,55,55,55,"Carbonate",0.732827477267805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,0.608598051274627,"image",-74.8243041749492,3538.51589628893,-3454.1064338109,2261.67964352483
"A65",9195.225,8207.49583333333,2437.5,60,60,60,60,"Polyamide (naturally occurring)",0.92175196503736,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,0.651807092665269,"image",3331.98819582505,1758.59922962227,275.068882924797,3205.11069016251
"A67",6101.82083333333,8337.0625,2387.5,64,53,53,64,"Polyamide (naturally occurring)",0.925614174181343,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.1349200875017,0.833333308357424,0.293123514106512,"image",238.584029158384,1888.16589628893,-2119.76324370851,1239.09749410607
"A68",4640.07916666667,4585.75,2287.5,70,45,45,70,"Polyamide (naturally occurring)",0.92593733437578,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.9679113787229,1.55555555555556,0.135350180557644,"image",-1223.15763750828,-1863.14660371107,-709.181015090318,-2534.99797854998
"A69",10538.0708333333,1818.26666666666,2237.5,76,46,46,76,"Cellulosic",0.93580260113498,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.3748394034579,0.604166631325456,0.644169676832859,"image",4674.83402915838,-4630.6299370444,5537.53912766725,-667.399098630364
"A70",5868.09166666667,7433.2375,2175,75,40,40,75,"Polyethylene terephthalate",0.873115309564973,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.6241010355424,0.533333333333333,0.298546841997094,"image",4.85486249171572,984.340896288933,-1691.50610537709,408.77084277093
"A71",7049.62916666667,9459.07083333333,2125,64,42,42,64,"Polyethylene terephthalate",0.895910031452128,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.015709478601,1.4999998876084,0.3693575209351,"image",1186.39236249172,3010.17422962227,-2160.62867673542,2708.39482832445
"A72",6404.6125,8504.87083333333,2100,65,40,40,65,"Polyethylene terephthalate",0.930434884804005,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",51.7088294582641,1.625,0.451421197464747,"image",541.375695825051,2055.97422962227,-2005.70225531907,1566.22697594769
"A73",8170.71666666667,10792.3833333333,2012.5,66,43,43,66,"Polyamide (naturally occurring)",0.91134245757931,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.6201005903733,1.55555558037681,0.603443769568546,"image",2307.47986249172,4343.48672962227,-2213.08442802778,4450.92041551329
"A74",1794.8125,7982,1975,79,34,34,79,"Polyethylene terephthalate",0.89249911252012,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,0.435643561363349,0.389646525922036,"image",-4068.42430417495,1533.10339628893,-5097.08714350958,-1897.80661259582
"A75",4258.04166666667,5520.125,1975,65,45,45,65,"Polyamide (naturally occurring)",0.926064872381839,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,1.44444444444444,0.666940823668298,"image",-1605.19513750828,-928.771603711068,-1617.32165642496,-2092.47069390893
"A76",7955.5125,1868.15416666667,1962.5,165,28,28,165,"Cellulosic",0.828862653882412,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.9873244587341,5.98795227053529,0.847643438491734,"image",2092.27569582505,-4580.7424370444,3577.05353724707,-2352.23718553847
"A77",11303.5,9264.6125,1937.5,60,40,40,60,"Polyamide (naturally occurring)",0.971180570520754,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.667913363905,0.666666666666667,0.0983240748738988,"image",5440.26319582505,2815.71589628893,1143.46564506276,5399.78954034932
"A78",2483.59583333333,2348.01666666667,1862.5,60,45,45,60,"Polyamide (naturally occurring)",0.91894503916936,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.6971113318772,1.33333333333333,0.258755496265349,"image",-3379.64097084162,-4100.8799370444,-826.310264855043,-5642.85130013347
"A79",4854.0375,10932.4041666667,1837.5,56,42,42,56,"Polyamide (naturally occurring)",0.914585244700799,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.369180925987,1.31578952684855,0.324628909057025,"image",-1009.19930417495,4483.5075629556,-4781.50522937049,2343.82739134553
"A80",3960.34166666667,9088.19166666667,1825,106,31,31,106,"Cellulosic",0.900970428432625,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.2043791490117,3.35483855329695,0.415767462575028,"image",-1902.89513750828,2639.2950629556,-4218.68828992115,371.671636244638
"A81",2449.6875,10276.4458333333,1812.5,60,42,42,60,"Polyamide (naturally occurring)",0.927072222024821,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.0390120093293,1.4166666853986,0.531252539663363,"image",-3413.54930417495,3827.54922962227,-6138.34130515333,251.086094993719
"A82",3168.53333333333,7209.15,1775,50,45,45,50,"Polyamide (naturally occurring)",0.804518698923528,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.5394593143939,1.11111111111111,0.275541423193079,"image",-2694.70347084162,760.253396288933,-3556.61404031541,-1558.53596269433
"A83",4236.59166666667,3432.54166666667,1750,50,40,40,50,"Polyethylene terephthalate",0.941419101723752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.2034871941315,0.8,0.276878810128719,"image",-1626.64513750828,-3016.3549370444,-241.314724358557,-3664.62154236684
"A84",4893.90416666667,11889.3125,1712.5,63,38,38,63,"Chitin",0.884059143024926,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",46.6949967379693,1.6470589858636,0.573866774338286,"image",-969.332637508283,5440.41589628893,-5389.82752242198,3084.49844383152
"A86",4426.06666666667,6142.6625,1637.5,53,42,42,53,"Carbonate",0.860705010415341,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.6610310276042,1.2500000561958,0.26973769290405,"image",-1437.17013750828,-306.234103711067,-1907.04587748814,-1515.8652862012
"A87",2086.22916666667,5415.20416666667,1625,55,40,40,55,"Polyamide (naturally occurring)",0.925915615362264,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.4864184146723,1.40000012063134,0.273917807173985,"image",-3777.00763750828,-1033.6924370444,-3168.06319063183,-3618.94572717855
"A88",4384.30416666667,9614.09583333333,1612.5,63,35,35,63,"Polyamide (naturally occurring)",0.956803703803018,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.3111329132858,0.549999988690813,0.245004886570699,"image",-1478.93263750828,3165.19922962227,-4252.98480314982,1046.82569503351
"A89",4613.5375,4985.0125,1487.5,60,35,35,60,"Polyamide (naturally occurring)",0.931131812857365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.5194648725551,0.583333333333333,0.241264841677349,"image",-1249.69930417495,-1463.88410371107,-995.218372438236,-2254.74863465374
"A90",10412.35,1592.175,1475,65,31,31,65,"Polyamide (naturally occurring)",0.940899868441385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.471428559899464,0.399235444294177,"image",4549.11319582505,-4856.72160371107,5594.4799960841,-919.950244112884
"A91",11056.7166666667,12931.2083333333,1475,68,36,36,68,"Polycarbonate",0.869741025025116,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.523364520461789,0.304701727028853,"image",5193.47986249172,6482.31172962227,-1485.60457603108,7971.4102900358
"A92",1291.60416666667,9090.95416666667,1475,50,45,45,50,"Polyamide (naturally occurring)",0.939254523355852,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.9,0.356675829875381,"image",-4571.63263750828,2642.0575629556,-6212.06137014284,-1405.79804674643
"A93",9294.94583333333,12048.725,1475,63,36,36,63,"Polyamide (naturally occurring)",0.934617438466672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,1.76923072301354,0.532644751702613,"image",3431.70902915838,5599.82839628893,-2211.87108492502,6138.10181504727
"A94",7220.47083333333,11047.2375,1462.5,49,42,42,49,"Rubber",0.769118095199971,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.857142884667332,0.393529077897919,"image",1357.23402915838,4598.34089628893,-3092.13866166278,4007.47398728896
"A95",6448.21666666667,5628.675,1462.5,45,40,40,45,"Cellulosic",0.936736016673243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.888888888888889,0.373415014801369,"image",584.979862491717,-820.221603711067,-55.2971566810406,-551.043182404488
"A96",7097.56666666667,8298.92916666667,1425,60,32,32,60,"Cellulosic",0.949829707431432,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.88888877233464,0.284189886394383,"image",1234.32986249172,1850.0325629556,-1351.26571313464,1874.61037051939
"A97",3477.39166666667,7042.64166666667,1425,57,35,35,57,"Rubber",0.731294542350706,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.5999998381561,0.328851202074677,"image",-2385.84513750828,593.7450629556,-3215.10134920445,-1476.84320596981
"A99",5382.325,9786.29166666667,1412.5,55,34,34,55,"Polyamide (naturally occurring)",0.94536476687416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,0.618181835521351,0.219685086915151,"image",-480.911804174951,3337.3950629556,-3623.03839566474,1840.81256706089
"A100",7354.5875,9981.18333333333,1412.5,49,43,43,49,"Polyamide (naturally occurring)",0.88344206265084,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,1.12903230457938,0.19391448814449,"image",1491.35069582505,3532.28672962227,-2281.20310274461,3301.36663899181
"A102",10757.1208333333,8371.72916666667,1387.5,45,40,40,45,"Polyamide (naturally occurring)",0.896877786873762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.0311773368298,1.125,0.330748568482466,"image",4893.88402915838,1922.8325629556,1331.11342679145,4369.1510352074
"A104",2714.34583333333,5104.45,1350,60,30,30,60,"Polyamide (naturally occurring)",0.878473654949501,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.4592979365603,2,0.629963330416165,"image",-3148.89097084162,-1344.44660371107,-2492.12164123042,-3432.01215633781
"A105",3143.18333333333,2927.00416666667,1312.5,49,36,36,49,"Polyamide (naturally occurring)",0.957740705779612,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,0.727272652371551,0.343739515467124,"image",-2720.05347084162,-3521.8924370444,-720.169192381212,-4770.96783631305
"A106",1030.9,7539.78333333333,1312.5,40,40,40,40,"Polyamide (naturally occurring)",0.914073981047385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,1,0.0894412012963217,"image",-4832.33680417495,1090.88672962227,-5372.27985084943,-2737.19015182388
"A107",5512.10833333333,12482.0583333333,1300,60,33,33,60,"Polyamide (naturally occurring)",0.94860957659758,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,1.82258054568935,0.438517792628839,"image",-351.128470841617,6033.16172962227,-5323.74268461438,3939.0543194444
"A108",10721.9125,8979.31666666667,1300,103,23,23,103,"Cellulosic",0.872267480562829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,4.51923051991095,0.673412473136243,"image",4858.67569582505,2530.4200629556,899.696177478252,4799.08280299623
"A109",8674.52083333333,9435.94166666667,1287.5,46,35,35,46,"Polyamide (naturally occurring)",0.91345423626879,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.4882194452476,0.769230817113582,0.406418591514435,"image",2811.28402915838,2987.0450629556,-932.639320719091,3774.62293732338
"A111",10455.5208333333,2669.76666666667,1262.5,42,39,39,42,"Carbonate",0.874503002090825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.0932029804073,0.9166666853986,0.236511137382807,"image",4592.28402915838,-3779.1299370444,4908.15100338822,-87.016662821469
