"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio","coord_match_cost","coord_source","x_norm","y_norm","x_aligned","y_aligned"
"A52",8020.64814814815,12265.2777777778,3087.5,103,41,41,103,"Cellulosic",0.969097963071682,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",62.6987008985817,0.393333277173359,0.992643445663345,"image",997.269709677774,5416.82542636532,2992.08593447478,-6511.745070641
"A53",9648.1139380531,10156.5136430678,2987.5,100,44,44,100,"Polyamide (naturally occurring)",0.898473024242733,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.6749798532298,2.26956480933648,1.04005795113864,"image",2624.73549958272,3308.06129165539,4351.63531175364,-4106.78309569745
"A54",6483.45183486239,1051.13149847095,2950,74,57,57,74,"Polyethylene terephthalate",0.922683503707088,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.2866760150094,1.31250003161014,1.1835972193648,"image",-539.92660360799,-5797.32085294151,-240.738087261004,4773.62287629929
"A55",2509.23150069156,881.466977869986,2887.5,99,59,59,99,"Polyethylene terephthalate",0.913073340982825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.633977153266,0.597484148081609,1.12644011885564,"image",-4514.14693777881,-5966.98537354247,-4345.62200734185,4361.35645156288
"A56",7376.64640077821,1919.09127756161,2862.5,64,57,57,64,"Polyamide (naturally occurring)",0.910238033900315,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.3709217819672,1.12359546800437,1.34332335805608,"image",353.267962307836,-4929.36107385085,804.273100593031,4014.39504435732
"A57",5377.86299126638,2380.57769286754,2712.5,60,60,60,60,"Cellulosic",0.822302459045794,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",58.7678676241884,1,1.42161887710614,"image",-1645.515447204,-4467.87465854492,-1179.53697086155,3245.70046191137
"A58",3411.2138030888,10086.3457207207,2700,80,45,45,80,"Cellulosic",0.870641190372022,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",58.6323014283504,0.5625,1.33642767564143,"image",-3612.16463538157,3237.89336930826,-2061.38458320706,-4955.07408274406
"A59",5525.0436827957,1518.43581989247,2625,91,45,45,91,"Cellulosic",0.942414338697657,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.8122288528111,0.492125970663283,1.27496662323753,"image",-1498.33475567468,-5330.01653151999,-1155.66308212502,4152.47467611205
"A61",5715.96655937053,11414.0674177396,2600,132,39,39,132,"Cellulosic",0.955328688477602,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.5362739175159,0.297640633911645,1.1029402699319,"image",-1307.41187909985,4565.61506632717,500.544473791048,-5977.99240598812
"A62",6149.83231707317,6714.01117886179,2487.5,78,53,53,78,"Polyamide (naturally occurring)",0.93182349408159,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",56.2777342074885,0.674157369262837,1.15876155946406,"image",-873.546121397204,-134.441172550672,252.396139860717,-1088.99532950152
"A64",2428.57355442177,11868.6904761905,2437.5,55,55,55,55,"Carbonate",0.732827477267805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,1.36552366909897,"image",-4594.80488404861,5020.23812477802,-2807.13690696409,-6929.7898658394
"A65",4967.12258454106,892.271537842191,2437.5,60,60,60,60,"Polyamide (naturally occurring)",0.92175196503736,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,1.31995777198551,"image",-2056.25585392931,-5956.18081357027,-1820.81022067201,4712.95383895867
"A66",8933.91578014184,9146.59485815603,2387.5,180,30,30,180,"Cellulosic",0.94209901081891,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.1349200875017,6,1.07198682892134,"image",1910.53734167147,2298.14250674357,3469.43031069189,-3175.41033328314
"A67",4948.82219471947,11600.6497524752,2387.5,64,53,53,64,"Polyamide (naturally occurring)",0.925614174181343,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.1349200875017,0.833333308357424,1.28396354606968,"image",-2074.5562437509,4752.19740106279,-259.456927930949,-6282.73443379284
"A68",10471.9662106136,2675.84680762852,2287.5,70,45,45,70,"Polyamide (naturally occurring)",0.92593733437578,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.9679113787229,1.55555555555556,1.31546247315598,"image",3448.58777214323,-4172.60554378393,4093.52868028367,3694.27509695875
"A69",1428.46636546185,4926.98042168675,2237.5,76,46,46,76,"Cellulosic",0.93580260113498,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.3748394034579,0.604166631325456,1.4517002416156,"image",-5594.91207300853,-1921.47192972571,-4858.15154012777,48.8415684832985
"A70",1662.37003058104,6943.76911314985,2175,75,40,40,75,"Polyethylene terephthalate",0.873115309564973,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.6241010355424,0.533333333333333,1.43077086785484,"image",-5361.00840788934,95.3167617373874,-4320.43157305998,-1987.0346943496
"A71",4423.22916666667,6138.72916666667,2125,64,42,42,64,"Polyethylene terephthalate",0.895910031452128,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.015709478601,1.4999998876084,1.65285247068037,"image",-2600.14927180371,-709.723184745793,-1604.9862958388,-753.20280647131
"A72",2113.33421237693,6839.82155414909,2100,65,40,40,65,"Polyethylene terephthalate",0.930434884804005,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",51.7088294582641,1.625,1.65547412357597,"image",-4910.04422609344,-8.63079726337401,-3872.82018221493,-1813.7796232832
"A73",10189.2489035088,1390.30153508772,2012.5,66,43,43,66,"Polyamide (naturally occurring)",0.91134245757931,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.6201005903733,1.55555558037681,1.2784896422093,"image",3165.8704650384,-5458.15081632474,3613.60077517144,4972.26979764595
"A75",9845.8950617284,9821.0686728395,1975,65,45,45,65,"Polyamide (naturally occurring)",0.926064872381839,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,1.44444444444444,1.64045624791279,"image",2822.51662325802,2972.61632142705,4505.17447667616,-3733.23779496362
"A76",8733.93181818182,12352.5852272727,1962.5,165,28,28,165,"Cellulosic",0.828862653882412,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.9873244587341,5.98795227053529,1.19937551225717,"image",1710.55337971144,5504.13287586027,3737.2105981741,-6496.12007339232
"A77",10403.6072695035,1591.05939716312,1937.5,60,40,40,60,"Polyamide (naturally occurring)",0.971180570520754,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.667913363905,0.666666666666667,1.63470813003927,"image",3380.22883103317,-5257.39295424934,3863.28045605487,4797.80710533377
"A78",5945.44618055556,1267.04861111111,1862.5,60,45,45,60,"Polyamide (naturally occurring)",0.91894503916936,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.6971113318772,1.33333333333333,1.69524035021089,"image",-1077.93225791482,-5581.40374030135,-761.182007463954,4472.57836468278
"A79",5342.75230318258,4691.77240368509,1837.5,56,42,42,56,"Polyamide (naturally occurring)",0.914585244700799,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.369180925987,1.31578952684855,1.65427155362662,"image",-1680.6261352878,-2156.67994772737,-874.538403448441,867.897337740925
"A80",11651.0585016835,8689.70117845118,1825,106,31,31,106,"Cellulosic",0.900970428432625,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.2043791490117,3.35483855329695,1.31883220089317,"image",4627.68006321313,1841.24882703872,6191.37011515872,-2305.42866250936
"A81",8790.74296042618,9857.40582191781,1812.5,60,42,42,60,"Polyamide (naturally occurring)",0.927072222024821,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.0390120093293,1.4166666853986,1.71105704524788,"image",1767.3645219558,3008.95347050535,3427.34026035874,-3926.24012609102
"A82",3217.47395833333,144.53125,1775,50,45,45,50,"Polyamide (naturally occurring)",0.804518698923528,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.5394593143939,1.11111111111111,1.73311033778092,"image",-3805.90448013704,-6703.92110141246,-3727.29877285124,5222.38765586205
"A84",9231.39995974235,11480.6773349436,1712.5,63,38,38,63,"Chitin",0.884059143024926,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",46.6949967379693,1.6470589858636,1.68706184320448,"image",2208.02152127198,4632.22498353118,4119.24086930211,-5527.63147479435
"A86",1961.375,11722.8925438596,1637.5,53,42,42,53,"Carbonate",0.860705010415341,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.6610310276042,1.2500000561958,0.937027744263323,"image",-5062.00343847037,4874.44019244719,-3308.26687071867,-6849.05721684295
"A88",2908.75,10979.4208333333,1612.5,63,35,35,63,"Polyamide (naturally occurring)",0.956803703803018,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.3111329132858,0.549999988690813,0.894024543253201,"image",-4114.62843847037,4130.96848192087,-2445.41983333427,-5946.02965397691
"A89",5542.29607583774,123.222001763668,1487.5,60,35,35,60,"Polyamide (naturally occurring)",0.931131812857365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.5194648725551,0.583333333333333,1.63568536565961,"image",-1481.08236263263,-6725.23034964879,-1343.83143767624,5587.31657620565
"A90",4917.92996453901,2126.21453900709,1475,65,31,31,65,"Polyamide (naturally occurring)",0.940899868441385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.471428559899464,0.905650647679069,"image",-2105.44847393137,-4722.23781240537,-1689.22830569725,3438.95591204649
"A92",12508.3588709677,11760.125,1475,50,45,45,50,"Polyamide (naturally occurring)",0.939254523355852,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.9,1.53696311456206,"image",5484.98043249737,4911.67264858754,7524.53112052992,-5330.95469801726
"A93",1756.97166666667,533.064999999999,1475,63,36,36,63,"Polyamide (naturally occurring)",0.934617438466672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,1.76923072301354,1.20629587446342,"image",-5266.40677180371,-6315.38735141246,-5169.28614804725,4608.01404486216
"A94",11978.0117313916,12971.1023462783,1462.5,49,42,42,49,"Rubber",0.769118095199971,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.857142884667332,1.14687902919911,"image",4954.63329292121,6122.64999486586,7158.7814479266,-6652.37627425208
"A95",10678.2041139241,3372.42352320675,1462.5,45,40,40,45,"Cellulosic",0.936736016673243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.888888888888889,0.924176797606654,"image",3654.82567545368,-3476.02882820571,4408.0356467301,3009.61730414497
"A96",5149.42004504505,10796.661036036,1425,60,32,32,60,"Cellulosic",0.949829707431432,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.88888877233464,1.14639359662934,"image",-1873.95839342533,3948.20868462358,-172.165003619484,-5427.77668877872
"A97",12623.499015748,8028.92880577428,1425,57,35,35,57,"Rubber",0.731294542350706,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.5999998381561,1.30669712896937,"image",5600.12057727766,1180.47645436182,7092.15206866285,-1483.59974385027
"A98",9545.478515625,10054.052734375,1425,53,35,35,53,"Polyamide (naturally occurring)",0.970435445372751,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,0.666666666666667,1.35091998357161,"image",2522.10007715463,3205.60038296254,4231.15277803534,-4016.74395431578
"A99",9961.9976993865,6156.04166666667,1412.5,55,34,34,55,"Polyamide (naturally occurring)",0.94536476687416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,0.618181835521351,1.79353664683889,"image",2938.61926091613,-692.410684745793,4083.54749724532,46.331338418885
"A100",12949.0401329243,2352.11273006135,1412.5,49,43,43,49,"Polyamide (naturally occurring)",0.88344206265084,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,1.12903230457938,1.64068635786166,"image",5925.66169445396,-4496.33962135111,6588.66826158788,4392.13320416901
"A102",1456.35488505747,4068.45833333333,1387.5,45,40,40,45,"Polyamide (naturally occurring)",0.896877786873762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.0311773368298,1.125,1.58410642104563,"image",-5567.0235534129,-2779.99401807913,-4956.20625751711,934.296906453812
"A104",8952.03555045872,9729.00420489297,1350,60,30,30,60,"Polyamide (naturally occurring)",0.878473654949501,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.4592979365603,2,1.18227849881642,"image",1928.65711198834,2880.55185348051,3573.97263642062,-3770.6253105413
"A105",1642.79761904762,4032.96626984127,1312.5,49,36,36,49,"Polyamide (naturally occurring)",0.957740705779612,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,0.727272652371551,1.45664553256119,"image",-5380.58081942276,-2815.48608157119,-4770.04545546751,998.243980834307
"A107",9649.61693548387,1909.95743727599,1300,60,33,33,60,"Polyamide (naturally occurring)",0.94860957659758,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,1.82258054568935,1.06127043772338,"image",2626.2384970135,-4938.49491413647,3136.30734678898,4359.17367945609
"A108",9364.1193977591,10400.887605042,1300,103,23,23,103,"Cellulosic",0.872267480562829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,4.51923051991095,1.03760222467789,"image",2340.74095928873,3552.43525362956,4096.1527928499,-4399.55862951807
"A109",2141.0464559387,12304.1451149425,1287.5,46,35,35,46,"Polyamide (naturally occurring)",0.91345423626879,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.4882194452476,0.769230817113582,1.83023973756289,"image",-4882.33198253168,5455.69276353007,-3038.04979820849,-7419.24592888472
"A110",10157.8179824561,4179.67105263158,1275,40,40,40,40,"Polyamide (naturally occurring)",0.911695689243465,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.291195310357,1,1.10481493258509,"image",3134.43954398577,-2668.78129878088,3992.93691200461,2104.12582199147
"A114",12014.0732758621,12336.0847701149,1237.5,74,27,27,74,"Cellulosic",0.885332988884678,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.6942557130092,2.77419330535399,0.938989846740457,"image",4990.6948373917,5487.63241870248,7102.09755166006,-5995.15978003116
"A115",1702.63888888889,157.29828042328,1225,49,34,34,49,"Polyamide (naturally occurring)",0.932774540992415,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.4932708483429,1.46666673301051,1.52563840404814,"image",-5320.73954958149,-6691.15407098918,-5280.51154503523,4985.75057051108
"A116",1516.77646396396,3751.15146396396,1212.5,40,35,35,40,"Polyamide (naturally occurring)",0.899545375294274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.875,1.79829569302631,"image",-5506.60197450641,-3097.3008874485,-4941.00093144435,1268.95310229717
"A118",2638.18306010929,10982.3804644809,1187.5,50,30,30,50,"Polyamide (naturally occurring)",0.899157106870072,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.8840836252188,1.66666666666667,1.51436677524119,"image",-4385.19537836109,4133.92811306841,-2722.74123445952,-5988.99310227235
"A119",4833.4906462585,9119.45578231293,1175,60,35,35,60,"Polyethylene terephthalate",0.87396817573455,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.588235312784764,1.21473454011207,"image",-2189.88779221187,2271.00343090047,-743.981496554864,-3752.61319454843
"A120",5704.60227272727,4631.91287878788,1175,69,25,25,69,"Cellulosic",0.955462782980767,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.35483870191084,1.62951777066285,"image",-1318.7761657431,-2216.53947262458,-511.904043163493,982.742801998715
"A121",8902.04767267267,9238.95457957958,1175,50,30,30,50,"Polyamide (naturally occurring)",0.917022459004057,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.6788891394752,0.6,1.43045804115081,"image",1878.6692342023,2390.50222816712,3450.34390778899,-3274.92730471576
"A122",9036.97137188209,9334.70379818594,1150,57,28,28,57,"Polyamide (naturally occurring)",0.970035437145177,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,0.5,1.774139550784,"image",2013.59293341171,2486.25144677348,3602.98249883795,-3353.31187757859
"A124",7602.37833333333,9023.365,1150,49,31,31,49,"Polyamide (naturally occurring)",0.927433535301946,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,0.636363601116024,1.5808491360205,"image",578.999894862959,2174.91264858754,2084.31903514221,-3245.38837590291
"A125",8640.55555555555,12112.1527777778,1150,40,35,35,40,"Polyamide (naturally occurring)",0.948391180267762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.2651992866291,1.14285714285714,1.21071464740613,"image",1617.17711708518,5263.70042636532,3605.87408384026,-6263.07606142747
"A127",2781.83189655172,272.420977011494,1137.5,40,35,35,40,"Polyamide (naturally occurring)",0.932803804108519,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.0566680377598,0.875,1.33084300990331,"image",-4241.54654191865,-6576.03137440097,-4155.64787634381,5026.81502546722
