"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm"
"646",6295.43355921914,-793.68334358947,1610.199,62.063,35.613,34.638,64.365,"Cellulose Acetate Butyrate (CAB)",92.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",175.727740997909,-2121.82772147375
"131",3639.22285047557,4283.94443225599,1313.601,43.852,38.958,38.098,47.2,"Polyacrylamide/acrylate",92,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2480.48296774566,2955.80005437171
"168",555.905859625828,-1255.80774828767,666.522,31.355,27.317,27.317,31.662,"Cellulose Acetate Butyrate (CAB)",91.99,"Comparstic Raman F2Ba Au IAEA 240930.csv",-5563.7999585954,-2583.95212617195
"601",11220.9334254434,2692.05502327697,6964.786,123.198,79.845,79.845,123.235,"Polyethylene terephtalate (PET)",91.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",5101.22760722217,1363.91064539269
"368",7610.04832537924,-1564.0820406143,4543.72,87.373,73.131,73.131,88.111,"Polyethylene terephtalate (PET)",91.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",1490.34250715801,-2892.22641849859
"55",9341.43615714294,-60.0249719071062,802.793,41.299,30.251,25.962,47.648,"Polyethylene terephtalate (PET)",91.85,"Comparstic Raman F2Ba Au IAEA 240930.csv",3221.73033892171,-1388.16934979139
"141",11124.4900714195,3282.7705666738,11156.872,170.706,90.985,90.45,176.338,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",5004.78425319827,1954.62618878952
"402",4406.17714199954,3965.91099101027,6816.157,104.475,86.384,86.384,105.541,"Polyethylene terephtalate (PET)",91.82,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1713.52867622169,2637.76661312599
"109",2492.80988627394,-3304.65495371361,1132.84,53.915,28.289,28.264,53.962,"Polyacrylamide/acrylate",91.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3626.89593194729,-4632.79933159789
"335",9678.98789622684,-2412.55392899187,679.21,38.901,24.398,24.393,39.793,"Cellulose Acetate Butyrate (CAB)",91.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",3559.28207800561,-3740.69830687616
"597",9672.09908522513,1834.97212114726,1628.819,58.434,37.118,37.107,60.427,"Polyamide (PA)",91.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",3552.3932670039,506.827743262975
"381",2186.25779669774,4904.51148999358,828.168,42.418,28.508,28.508,42.481,"Cellulose Acetate Butyrate (CAB)",91.66,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3933.44802152349,3576.36711210929
"32",8634.18489430047,3438.91694937928,708.375,34.819,32.968,32.621,37.578,"Cellulose Acetate Butyrate (CAB)",91.63,"Comparstic Raman F2Ba Au IAEA 240930.csv",2514.47907607924,2110.772571495
"485",3200.63521669988,-4020.51723030822,357.73,33.001,15.816,15.816,32.148,"Polyacrylamide/acrylate",91.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2919.07060152135,-5348.6616081925
