"ldir_row","ldir_x_aligned","ldir_y_aligned","raman_row","raman_x_norm","raman_y_norm","dx","dy","dist"
220,3016.63072569528,-5009.03522042201,644,3005.56997426034,-5003.97751428359,-11.0607514349467,5.05770613841651,12.1622618656339
221,3646.23955169249,-1366.91262457546,71,3643.35905950221,-1366.11123779601,-2.88049219028744,0.801386779449103,2.98989231053273
222,-1771.68912204218,2276.94812384788,593,-1762.63537409153,2272.90317385853,9.05374795064517,-4.04494998935752,9.91624789777944
223,806.559516827061,2096.81879147841,366,818.372481216677,2093.22002023054,11.8129643896169,-3.59877124786999,12.3489789928096
224,-83.7383552885855,-2392.37324009149,638,-86.9320979250124,-2394.84034738505,-3.19374263642692,-2.467107293558,4.03566728381544
225,-1130.84122903468,1323.28294983268,62,-1124.84628884967,1322.24725562223,5.99494018500991,-1.03569421045449,6.08374640492317
226,2575.3590340347,-2316.02463879264,731,2575.5933542368,-2315.61902086536,0.234320202101117,0.405617927283402,0.468435545242236
227,-3622.43418777695,-472.82342153674,205,-3619.74400663648,-477.454618575124,2.69018114046366,-4.63119703838379,5.35584359152143
228,1476.70262608131,-2378.57618245182,148,1473.9576615463,-2376.47018471382,-2.74496453501251,2.10599773800413,3.45977698283502
229,2145.05870929016,-2160.00667268681,282,2139.30199079502,-2158.32450299293,-5.75671849514265,1.68216969388459,5.99745802080692
230,208.552307715304,-2176.59179861248,588,204.120166897327,-2178.41686841459,-4.43214081797635,-1.82506980210337,4.79319851590998
231,-110.952390621652,-2120.26809244951,781,-113.913274348392,-2122.15824523394,-2.96088372674001,-1.89015278443094,3.51276386792022
232,554.491767310868,-193.126117956286,542,551.431054900328,-190.994894420583,-3.0607124105403,2.13122353570213,3.72962118976796
233,3651.68882562412,-4385.38029410384,626,3602.02619349193,-4569.98242117571,-49.6626321321919,-184.602127071876,191.165693443563
234,-1165.58786734808,2154.67729840172,740,-1161.58661419213,2153.49711649552,4.00125315594414,-1.18018190620251,4.17167306361377
235,-3567.21823088179,-3136.57495353274,568,-3573.8185999584,-3144.57261140474,-6.60036907661333,-7.9976578719984,10.3695421010309
236,-932.433910657384,-528.982403532248,96,-927.367040133922,-527.972565921014,5.06687052346149,1.00983761123416,5.16652193478224
237,-3896.05716723041,-455.938789252947,430,-3894.14831153802,-464.251064155174,1.90885569238935,-8.31227490222693,8.52863670844051
238,1853.67547420809,256.745819041197,716,1855.71260455786,256.203753107246,2.03713034976727,-0.542065933950084,2.10801696831218
239,-2490.71194130474,-2401.41273689012,743,-2492.84934027304,-2403.45136113719,-2.13739896830612,-2.0386242470704,2.95372022548843
240,195.588932311531,3516.52397741974,204,204.694234480808,3516.33355966761,9.10530216927657,-0.190417752137364,9.10729303987533
241,-3227.30975713128,988.937290275356,730,-3127.19402001405,1330.2842017909,100.115737117224,341.346911515541,355.725842215214
242,1954.22371709889,-874.038597563537,139,1953.87816133226,-873.561251173574,-0.345555766637062,0.477346389962804,0.589294802171756
243,-503.354689619756,194.051122786823,252,-500.260758027753,184.445305172736,3.09393159200374,-9.6058176140865,10.091786003037
244,2811.72144942969,-2265.89237675507,599,2809.81292829502,-2260.50853285166,-1.90852113467736,5.38384390340889,5.71211240241149
245,2520.59772773415,-5558.23309706101,142,2512.44592005444,-5552.78612408667,-8.15180767971606,5.44697297433868,9.80415641604384
246,-902.702292185715,-1775.71415862919,143,-906.700607128782,-1778.2917627318,-3.99831494306761,-2.57760410260244,4.75715937232617
247,-1213.60709814079,-1831.94362901965,55,-1211.53049395455,-1833.97631832897,2.07660418623482,-2.03268930931608,2.90587521660788
248,2010.35885632186,3573.37326858529,325,2116.33928745598,3660.99859070357,105.980431134117,87.6253221182815,137.513813341446
249,803.9283328474,2396.78157620651,21,733.984546445708,2270.03283594115,-69.9437864016925,-126.748740265361,144.766627421729
250,3958.30301644453,-1031.89407204706,46,3960.81843316445,-1030.28170146253,2.5154167199139,1.61237058452821,2.98781863182393
251,4207.96288894118,-4786.21739714017,775,4204.22308855829,-4778.36895397751,-3.73980038289756,7.84844316266026,8.69391551496961
252,-681.703519190574,-6801.01950435344,25,-693.147466075703,-6805.40159123137,-11.4439468851293,-4.38208687793667,12.254248476159
253,4541.73276714824,-3843.09011882664,525,4532.58974630657,-3831.15744124207,-9.14302084167775,11.9326775845639,15.0327517257655
254,-2283.82245933106,-3182.39914460198,116,-2285.03687505472,-3194.51649116716,-1.21441572366211,-12.1173465651782,12.1780496521616
255,1172.11752686282,-1665.70692213016,425,1170.84997747096,-1666.34858395397,-1.26754939186185,-0.641661823815866,1.42070804775367
256,2069.24090044362,-3128.91643778286,577,2063.52506977618,-3126.20244873351,-5.71583066744324,2.71398904935404,6.32743682535814
257,-2356.72746621348,727.459461238936,331,-2352.77684990489,719.476292972397,3.95061630858527,-7.98316826653934,8.90720746303467
258,-3211.39703833964,-1324.20672387709,107,-3210.43381961807,-1332.8153179544,0.963218721567046,-8.6085940773105,8.66231391104494
259,1896.24722504512,-3500.47447188055,91,1891.30479473337,-3497.05010765902,-4.9424303117512,3.42436422152878,6.01281030036732
260,4436.50064032982,691.390536974312,625,4440.73893295041,695.939522049886,4.2382926205828,4.54898507557425,6.2174262806634
261,2940.00996119313,-2682.70817038255,776,2936.10779665974,-2678.42973362221,-3.90216453339781,4.27843676034263,5.79067432670487
262,778.122679269227,4144.39253321427,573,786.798764125498,4146.65976632429,8.67608485627102,2.26723311001388,8.96742964334588
263,4436.79172159297,1053.41571552323,303,4440.73893295041,1064.49091064149,3.94721135744112,11.075195118256,11.7575688136517
264,-177.936376616295,-808.487440985759,20,-175.338505780323,-810.987884574694,2.59787083597223,-2.50044358893422,3.60571088994075
265,-1403.95683255514,2685.5331143776,752,-1399.82466133468,2674.75048229175,4.13217122045717,-10.7826320858485,11.5472937822653
266,-2018.29305868046,-5139.71987096562,482,-2024.4101921566,-5147.4944101526,-6.11713347613795,-7.77453918698575,9.89256192979678
267,-4693.24724478659,-923.377169708729,383,-4696.12072565403,-932.690212271614,-2.87348086744259,-9.31304256288445,9.74626359553526
268,1331.61269930687,-4783.40017092687,491,1325.84822500949,-4784.68369739575,-5.76447429738323,-1.28352646888015,5.90564171970395
269,2495.12248189603,-2290.0372289733,731,2575.5933542368,-2315.61902086536,80.4708723407684,-25.581791892062,84.4392643957361
270,1799.1294853188,-1042.85135708372,2,1818.39821163192,-993.541376120064,19.2687263131156,49.3099809636535,52.941080800883
271,-2818.52590643393,1393.16078386833,213,-2810.30871393528,1387.6909601385,8.21719249865191,-5.46982372983575,9.8712321518327
272,-500.627779332052,-1899.20259094104,67,-503.705163528613,-1897.69782009481,-3.07738419656027,1.50477084622707,3.42558444544779
273,5171.52808605506,-1654.19090770291,510,5235.82253606473,-1796.08785781955,64.2944500096692,-141.896950116643,155.783570232714
274,733.091496144285,-5399.81274120946,47,728.243870610947,-5401.80634963248,-4.84762553333758,-1.99360842302667,5.24155967778955
275,4086.44893463285,1973.59726481852,419,4092.85397736394,1980.70277386923,6.40504273108991,7.10550905070704,9.56623391187814
276,2687.4342556118,1766.51060636974,122,2692.70314126591,1768.87183556658,5.26888565410627,2.36122919683339,5.77378206689734
277,-1880.3326932879,-60.1788662508483,462,-1878.02295837021,-65.2740936393338,2.30973491768736,-5.09522738848557,5.59430223802377
278,1854.63724106908,1362.81195448644,258,1856.28667214134,1361.85791888208,1.64943107225599,-0.954035604366254,1.90546760573935
279,-1036.04688947917,1131.70435004188,19,-1030.6992051596,1125.34207448995,5.34768431956672,-6.36227555193273,8.31121397754027
280,1497.18945287223,-3906.88799114567,16,1492.32782421754,-3909.80470017828,-4.86162865469623,-2.91670903260956,5.66944660060131
281,4338.27676440155,1959.2155630288,388,4341.99930859253,1963.48074636495,3.72254419097226,4.26518333614786,5.66119458636555
282,932.184637720497,1614.31465028515,670,937.778538579697,1616.16985836196,5.59390085919995,1.85520807680496,5.89351540515508
283,4042.25441224747,462.772249547673,237,4030.28061076505,460.571812824706,-11.9738014824252,-2.2004367229664,12.1743108105677
284,2095.23673576664,-2817.49592542947,232,2097.96912478474,-2805.87273715389,2.73238901809373,11.6231882755869,11.9400358222218
285,2006.30120027665,3878.00334705225,605,2018.17373068158,3880.29240759141,11.8725304049317,2.28906053915944,12.0911858958484
286,2707.40521272846,-6159.23245138004,168,2696.14754676676,-6159.57555982083,-11.2576659616993,-0.343108440793912,11.26289333641
287,-2598.15706556877,3381.73863040486,479,-2397.55412141602,3395.20529955417,200.602944152748,13.4666691493076,201.054451283047
288,-2756.29254276012,-3708.21903950411,624,-2758.64263142244,-3713.47358662948,-2.35008866232738,-5.25454712537612,5.75614299801509
289,-223.74028500528,3278.45943415791,540,-214.949169040173,3275.79924219115,8.79111596510711,-2.6601919667628,9.18478857742465
290,-2401.25297593613,-4790.67270854163,576,-2611.1072624691,-4808.79453590174,-209.854286532977,-18.1218273601107,210.635282427077
291,3886.85119764004,-1280.74372688523,404,3882.74524181171,-1275.40855960679,-4.10595582833412,5.33516727843175,6.73222720599059
292,-2604.1486151774,-4806.4428964222,576,-2611.1072624691,-4808.79453590174,-6.95864729170717,-2.35163947954061,7.34526925116551
293,-3396.02627619701,83.0513359863639,270,-3390.11697324607,69.0577208940563,5.90930295093995,-13.9936150923077,15.1901653946772
294,-3162.11956688283,-5319.28865987423,659,-3169.67502119127,-5326.60349619712,-7.55545430843995,-7.31483632289655,10.5162598026908
295,1284.76243472498,-6167.68022413988,93,1273.60807491317,-6165.89030323907,-11.1543598118164,1.78992090080283,11.2970597786591
296,-1674.97219822681,-4662.92520683392,133,-1677.09930415361,-4671.01831586749,-2.12710592680696,-8.09310903357164,8.36797427416792
297,-1088.29276572157,-4729.21800382737,379,-1095.56884209239,-4734.73981763333,-7.27607637081928,-5.52181380596448,9.13409629146391
298,376.876743637722,-2213.17419586672,361,379.784847440998,-2215.15719375705,2.90810380327503,-1.98299789033172,3.5198506166715
299,3490.42642752995,1790.9016735466,759,3497.5458932993,1798.14928232386,7.11946576934679,7.24760877725294,10.1594599181755
300,1940.90176793341,324.155060352652,738,1940.67460691231,329.110336208696,-0.227161021101892,4.95527585604452,4.96047991015041
301,2062.49273683749,-263.241069189362,442,2062.37693460923,-259.883004437704,-0.115802228258872,3.35806475165816,3.36006086736516
302,-4739.05970405946,125.922524063429,354,-4736.87952408083,113.260924821716,2.18017997862898,-12.6615992417125,12.8479290197661
303,4785.3802069813,-626.20555813519,179,4783.45728028563,-626.138122695414,-1.92292669567541,0.0674354397760908,1.92410878473099
304,928.773989013654,-3858.4532394741,144,925.149051743218,-3864.45336108368,-3.62493727043625,-6.00012160958522,7.01010909646985
305,-4259.58357816127,-2328.26707772771,515,-4259.82936221225,-2335.13731870354,-0.245784050986003,-6.87024097583253,6.87463605332874
306,-703.66671143716,3300.50452176085,488,-695.443736409603,3300.48414828062,8.22297502755748,-0.0203734802298641,8.22300026648003
307,-3936.25012130751,-1029.07627257537,115,-3936.05524513177,-1038.31864763119,0.194876175733498,-9.24237505582369,9.244429316966
308,2003.68425356386,-5013.69301816229,277,1992.91475700863,-5010.8663252853,-10.7694965552287,2.82669287698263,11.1342825846063
309,573.776980330756,-7235.91011701007,225,498.042769637057,-7100.47232913804,-75.7342106936994,135.437787872032,155.174305389349
310,-1729.10175827501,-3926.12394990438,434,-1725.32098116559,-3927.60079526604,3.78077710941261,-1.47684536166116,4.05898358869785
311,3116.22835775879,-5660.4525339993,287,3105.45773378517,-5657.26642427931,-10.7706239736217,3.18610971998987,11.231991627889
312,127.395044230553,-5370.5899577015,298,115.713759042027,-5373.67703804215,-11.6812851885263,-3.08708034065694,12.0823213285095
313,398.079845098831,400.477412585894,497,400.451280446127,397.424378642346,2.37143534729597,-3.0530339435478,3.86584038300339
314,-207.018186362519,-2481.54821803053,348,-203.467817370652,-2482.09862007341,3.55036899186678,-0.550402042879341,3.59277920101067
315,4771.03989349304,-3425.28188115728,671,4763.93898244743,-3418.4028487228,-7.10091104561707,6.87903243447363,9.88655778885182
316,-839.744362446151,2445.42672267222,598,-831.497753693423,2445.12344890134,8.24660875272787,-0.303273770883607,8.25218340202602
317,-3967.23274395198,1645.9042765771,526,-3961.88828638819,1643.72510236881,5.34445756378909,-2.17917420829144,5.7716572040641
318,-1278.72974954949,-2810.87493150829,292,-1278.12233363777,-2809.89121023822,0.607415911719727,0.983721270072238,1.1561408335505
319,5455.39878053367,-1653.13444864161,350,5458.56075845343,-1643.38588061493,3.16197791975719,9.74856802668182,10.2485454058552
320,4149.23195021971,-1768.18585651875,439,4150.83480329502,-1762.79193797794,1.60285307531194,5.39391854081032,5.62703253997471
321,2813.83757513934,2253.63877946152,606,2949.31135107969,2380.82787955203,135.473775940343,127.189100090508,185.823064094228
322,-3774.62903349051,2131.37291243264,545,-3886.68543295283,2344.66162179304,-112.056399462324,213.288709360399,240.9329994025
323,5372.01534226028,-1122.41917406579,737,5369.58028301463,-1114.09556865003,-2.43505924564852,8.32360541576122,8.67248065129625
324,6008.91962323776,-2821.25098429701,214,6001.05462483823,-2808.74307507127,-7.86499839953376,12.5079092257442,14.7751816579062
325,152.443312565572,121.899500155005,769,151.880016801008,120.149735823426,-0.563295764564032,-1.74976433157894,1.83819948167811
326,-411.010512724319,3980.23502917902,269,-398.076728169022,3982.47643745014,12.9337845552963,2.24140827112024,13.126564438598
327,-4799.28100743975,-3569.10647496466,74,-4801.17509343014,-3582.01211001347,-1.89408599039143,-12.9056350488117,13.0438866045407
328,1663.75889031222,1773.65055567202,236,1669.71470751163,1774.61251140134,5.95581719940265,0.961955729319925,6.03300234857171
329,3023.18003783966,3412.98976368936,118,3027.38454243243,3417.59393530973,4.2045045927639,4.60417162036902,6.23508261215392
330,-2790.30590681913,1539.23313785525,262,-2743.71687425206,1671.28034637566,46.5890325670689,132.047208520408,140.025009314649
331,-3308.96804827123,-2094.10867158732,441,-3314.91411981071,-2098.62147431142,-5.94607153948755,-4.51280272410077,7.46466041956063
332,-3249.60093372564,-1338.80344017256,18,-3250.04448287792,-1346.01887237435,-0.443549152286778,-7.21543220178728,7.22905233824484
333,-626.034702314,3225.12372990853,111,-616.222409889912,3226.42943001221,9.81229242408733,1.30570010367273,9.89878454036316
334,-303.183505014796,-6588.18638982975,223,-317.707266482383,-6591.84845017828,-14.5237614675863,-3.66206034853076,14.9783287840675
335,2554.27712366733,-2628.180584998,508,2548.03811022995,-2622.74517802503,-6.23901343737953,5.43540697297112,8.27459591965828
336,-4115.02940481279,-4649.64380921032,207,-4122.62720976148,-4653.22222077974,-7.5978049486921,-3.57841156941959,8.39831348536872
337,2340.14311013526,783.317286553803,245,2341.94784776206,788.938470572996,1.80473762679958,5.62118401919349,5.90379434594588
338,5190.177242753,-3318.70726289225,127,5184.15645355183,-3312.77441336322,-6.02078920117401,5.93284952902832,8.45272773364108
339,3694.45608109296,-2071.98749344336,719,3689.85853376377,-2068.76995997067,-4.59754732919691,3.21753347269396,5.61159185010026
340,5230.495312014,-4660.72874207783,339,5221.47084647783,-4653.22222077974,-9.02446553617665,7.50652129808532,11.7383491263571
341,-2393.62253978225,-3033.44257773038,175,-2394.68378349864,-3040.0923112121,-1.06124371639498,-6.64973348172225,6.73388399094651
342,4549.87007369042,-274.310527541197,124,4546.94143589347,-269.068085773324,-2.92863779695745,5.24244176787295,6.00500749669029
343,5266.72636198071,1542.98239143565,336,5269.69252348983,1296.41421436581,2.96616150911814,-246.568177069847,246.586017563132
344,-3003.56786621326,-1037.74148728717,211,-3001.4732192328,-1038.89271521467,2.09464698045213,-1.15122792750867,2.39016144094769
345,3227.14448719257,-3784.51188921533,457,3120.95755853902,-3782.3616966466,-106.186928653552,2.15019256872165,106.208696183302
346,3285.11325976789,2576.91524997211,9,3292.02969841488,2580.02933101821,6.91643864699063,3.11408104609791,7.58515816046388
347,-4792.58591638621,-2675.55105037272,158,-4788.54560659367,-2688.76295012478,4.04030979254185,-13.2118997520524,13.8158748647341
348,193.61397415971,2033.22298651637,590,206.416437231237,2022.03563987951,12.8024630715269,-11.1873466368638,17.00175830528
349,2105.23938729539,3658.52843380711,325,2116.33928745598,3660.99859070357,11.0999001605851,2.47015689645832,11.371431689461
350,-4122.77189042124,-825.865495270757,346,-4100.81264158939,-861.505831920584,21.9592488318422,-35.640336649827,41.8621810919087
351,4113.19514808462,214.603147575241,289,4110.07600486822,218.889360181307,-3.11914321640143,4.28621260606508,5.30100678256633
352,2867.86406312253,-4557.20819292089,660,2862.05307839134,-4553.33446125491,-5.81098473119346,3.87373166597445,6.98379127452537
353,56.8222310854413,3061.79796592402,113,64.0476765291769,3063.9683038885,7.22544544373557,2.17033796447868,7.54436403817157
354,-1694.18941354901,3186.326436032,51,-1688.00658823965,3187.39283433584,6.1828253093563,1.06639830383301,6.27411620456896
355,-4267.78901441367,-4408.16146451547,445,-4273.60698421567,-4413.26197088676,-5.81796980200306,-5.10050637129734,7.73717893425403
356,5392.82468252217,814.554930809768,788,5395.41332427103,825.104728331986,2.58864174885821,10.549797522218,10.8627479885952
357,2516.34756427276,-2539.87105284378,508,2548.03811022995,-2622.74517802503,31.6905459571853,-82.874125181258,88.7266100311699
358,-1695.29256722342,-5794.80300106002,416,-1702.35827782655,-5805.9499283996,-7.06571060313263,-11.1469273395824,13.1976609837179
359,3155.84982671457,-5968.44007696575,194,3218.54904772995,-5830.63483448907,62.6992210153758,137.805242476678,151.398405440715
360,-2011.73880345701,3519.03291015143,389,-2189.16758861422,3512.31508658328,-177.428785157215,-6.7178235681522,177.555915012308
361,-2524.08990555243,3346.58507738494,479,-2397.55412141602,3395.20529955417,126.535784136409,48.6202221692238,135.555267956655
362,1292.9492687311,-5040.52883366703,70,1283.94129141574,-5041.29190720953,-9.00797731536295,-0.7630735425073,9.04023984999116
363,1983.79916718034,-6207.92415755539,186,1973.97052675392,-6202.05656099806,-9.82864042642086,5.86759655732112,11.4468712752158
364,-1529.76972698308,-465.771928629119,321,-1521.5269890316,-467.121402072554,8.24273795148065,-1.34947344343431,8.35247313741947
365,-3438.24668951119,-3020.01462483924,582,-3441.20898817544,-3028.61095954258,-2.96229866424937,-8.59633470333983,9.09242452308835
366,121.867026538974,3702.26956501754,654,129.491381045447,3704.05365946427,7.62435450647286,1.78409444672525,7.83031127320037
367,2888.68664338049,3499.41077632915,40,2897.07120098337,3506.00034316504,8.38455760287434,6.58956683588713,10.6641078989544
368,3404.8555110677,3537.60058187314,50,3147.9387349624,3404.39038088978,-256.9167761053,-133.210200983368,289.397974233356
369,4892.28133767738,-2077.64593146751,408,4901.71520248163,-2075.65877097238,9.43386480424488,1.98716049513132,9.64088232363516
370,-2194.07554612966,3517.1611534056,389,-2189.16758861422,3512.31508658328,4.90795751543919,-4.8460668223197,6.89727559401129
371,-1909.18933236292,-1624.5012011613,178,-1906.72633754402,-1630.75639377846,2.4629948188981,-6.25519261715294,6.72263178789405
372,-1273.5542140544,194.787861508121,591,-1273.52979296996,187.315643090116,0.0244210844334702,-7.47221841800445,7.47225832501325
373,-222.502502399058,-6723.20560877864,566,-232.171196544453,-6726.75433229515,-9.66869414539462,-3.54872351651011,10.2993730427546
374,-5139.05017671545,-913.701669959337,668,-5107.15311542287,-735.785031139334,31.8970612925814,177.916638820004,180.753292883174
375,974.397679231208,1255.47605032613,99,979.111404589968,1259.09982143987,4.7137253587598,3.62377111373689,5.94566428942714
376,1015.81514009625,-804.417502023613,183,1017.57393268286,-803.525005989504,1.75879258660382,0.892496034109058,1.97228307643526
377,-4396.16457679705,-1121.01995192979,790,-4392.43897399521,-1125.00285273607,3.72560280183188,-3.98290080628635,5.45377072031214
378,2193.40548761736,-6366.63384023569,60,2180.06078922182,-6380.01751187563,-13.3446983955405,-13.3836716399428,18.8998317937952
379,3617.78525423603,-4743.12770916769,733,3611.21127482755,-4741.62862863505,-6.5739794084875,1.4990805326388,6.74273295530487
380,-4112.40949719741,-2545.05742165521,222,-4114.59026359281,-2553.28300042443,-2.18076639540686,-8.22557876922201,8.50975253224274
381,4576.49768869891,-4247.80332784727,219,4565.88566614818,-4243.91203376133,-10.6120225507311,3.89129408593453,11.3029727187344
382,4925.40399913721,176.354364144594,59,4930.41858165543,181.574967255356,5.01458251821714,5.22060311076245,7.23883517370796
383,2355.95262124519,-5141.14936629331,271,2345.96632084639,-5142.32780190131,-9.98630039879799,-1.17843560800338,10.0555907900652
384,2552.59397995025,-85.142763116166,691,2554.35285364819,-81.3479859766635,1.75887369794054,3.79477713950246,4.18257937447665
385,5006.65798915485,-4283.77630916773,718,4970.02924491533,-4505.11278424292,-36.6287442395242,-221.336475075192,224.346829938101
386,-3574.21115221793,-2898.61500560237,729,-3577.83707304273,-2905.76049667871,-3.62592082480114,-7.14549107634457,8.01282375632002
387,-3195.7262799669,2853.99535791149,125,-3188.61925144598,2846.39668975108,7.10702852091799,-7.59866816041585,10.404307387292
388,3267.74364238604,1110.15330908934,85,3277.1039412445,1112.71258765348,9.36029885845528,2.55927856413882,9.70387043856521
389,-4537.27030408422,861.700766438437,768,-4464.77148951319,764.253564483526,72.4988145710304,-97.4472019549111,121.457956853579
390,-1376.99419974448,-1004.14816308052,774,-1375.71382282869,-1007.89306570696,1.28037691578402,-3.74490262644042,3.95773429224259
391,-3699.46436378031,-714.020545607151,444,-3691.50245457098,-720.859273968954,7.96190920932213,-6.8387283618024,10.4957231224918
392,826.297466135039,3900.36610078764,167,835.594508720957,3905.55138126435,9.29704258591812,5.18528047670225,10.6452869602677
393,4461.51817313727,-5302.77165365269,563,4455.09062253731,-5295.60384668941,-6.42755059996125,7.16780696327169,9.62760943213778
394,4763.76694653494,2058.94740350067,692,4769.10559069873,2062.22037072283,5.33864416379129,3.27296722215715,6.26206323386293
395,-1071.91740541511,113.563502651278,646,-1071.4580035864,112.112789654766,0.459401828709815,-1.45071299651181,1.52171555767502
396,0.35894595568891,3914.43796828032,38,10.0853236824369,3915.31053018345,9.72637772674796,0.872561903124733,9.765438441676
397,5422.72867958662,-1.24906857681674,65,5420.09823036053,4.7621515447463,-2.63044922609788,6.01122012156304,6.56155701651394
398,-4465.2999724337,774.629841433134,768,-4464.77148951319,764.253564483526,0.528482920504757,-10.3762769496076,10.3897265378942
399,4575.6130087472,-622.025254815403,490,4573.34854473337,-615.230838609364,-2.26446401383328,6.79441620603893,7.16183557831583
400,-1041.06554886092,-4765.47599185982,379,-1095.56884209239,-4734.73981763333,-54.5032932314703,30.736174226482,62.572528949662
401,3569.87512303816,-6118.92754399765,735,3559.54519231471,-6115.94642347666,-10.3299307234533,2.98112052098259,10.7514905158294
402,655.399874887883,-1488.30775524377,138,658.781693010347,-1492.40610616073,3.38181812246455,-4.09835091696527,5.31348981856743
403,1866.41007112483,1561.71855863599,155,1870.06429414476,1559.33716759783,3.6542230199243,-2.38139103816729,4.36169338170488
404,-456.06890112452,-6174.07698791571,614,-468.112973353092,-6175.07538457469,-12.0440722285724,-0.998396658983438,12.0853825647242
405,3965.64593857277,-2622.01820259854,78,3984.35520408697,-2386.22933363291,18.7092655141973,235.788868965632,236.529971344379
406,-1238.87266841155,4271.80077454451,200,-1227.60438629188,4269.51022918816,11.2682821196663,-2.29054535635805,11.498729493206
407,1150.57898145047,3082.03031355922,536,1159.94269338492,3081.76439897626,9.36371193444575,-0.265914582962978,9.36748694990893
408,-2645.93149207093,2417.35551859638,613,-2636.94030372552,2413.54973181016,8.99118834540377,-3.80578678622669,9.76347688709008
409,4350.65112798226,2011.86638028774,499,4354.05472784553,2014.57276129432,3.4035998632653,2.70638100657288,4.34844687008569
410,783.721052525825,-2400.17873974022,284,942.371079247498,-2634.80059727803,158.650026721673,-234.621857537813,283.226494193748
411,-71.4026465142598,1104.49511746716,123,-67.9878676703029,1104.10157390134,3.41477884395692,-0.393543565819982,3.43738142942183
412,4136.44107025034,1486.66061543028,675,4146.24226262721,1497.33786858242,9.80119237686722,10.6772531521333,14.4936919686842
413,187.832953914126,-6215.41414613249,52,175.990855307007,-6215.83418300148,-11.8420986071192,-0.420036868988973,11.8495455774491
414,-798.936491603305,-5330.17683456828,746,-808.535050354382,-5331.19603686493,-9.59855875107735,-1.01920229665029,9.65251798337516
415,251.456007735887,4541.29602215973,332,260.952857661458,4540.47012858884,9.49684992557081,-0.825893570890003,9.53269419939882
416,3128.50480590941,-3784.89579140276,457,3120.95755853902,-3782.3616966466,-7.54724737039669,2.53409475616036,7.96131767379993
417,4742.17618650474,-3068.71039924903,674,4739.25407635793,-3062.48094696767,-2.9221101468147,6.22945228135768,6.88075602211195
418,4882.19853468567,552.072351272314,698,4882.77097222693,558.163302015636,0.572437541257386,6.09095074332265,6.117790916354
419,3660.11815592466,839.675837309545,257,3662.87735734039,841.752688252796,2.75920141572487,2.07685094325132,3.45347684124594
420,-637.328210447037,3546.17934643288,32,-625.981558809002,3545.03693884141,11.3466516380348,-1.14240759147742,11.4040167704184
421,1472.09884181716,-1840.09378267468,575,1558.34559631728,-2129.04705623565,86.2467545001139,-288.953273560971,301.550156629713
422,-1782.07815128471,280.780384264959,739,-1780.43146917929,281.462726780186,1.64668210542095,0.68234251522756,1.78245708627183
423,-844.029268818592,-6247.51910238863,509,-753.998629924163,-6165.31623565559,90.030638894429,82.2028667330405,121.913195507579
424,4975.16931445216,124.4285352659,66,4956.82569049533,148.853114997226,-18.3436239568355,24.4245797313259,30.5458448061547
425,-4137.98693980613,-296.801561395681,456,-4134.68262901447,-301.215870447974,3.30431079165737,-4.4143090522922,5.5140361095129
426,2147.21571362851,1109.33526668855,777,2343.09598292901,933.603501608956,195.880269300494,-175.731765079595,263.155340358549
427,3267.30344651181,2746.97239996883,9,3292.02969841488,2580.02933101821,24.726251903066,-166.943068950621,168.764261038366
428,-3358.73151678498,-556.53808838455,410,-3352.22851273665,-557.824080261764,6.50300404832888,-1.28599187721352,6.62893933905273
429,45.850106062189,535.733181571237,722,59.4551358613671,518.552638755786,13.6050297991782,-17.1805428154504,21.9150151099663
430,3036.10513191713,-2437.32028426698,673,3033.12521826719,-2436.7472809788,-2.97991364994505,0.573003288185191,3.03450459373517
431,118.198052651611,4049.32705927216,551,51.4181896927075,4022.66116829346,-66.7798629589033,-26.6658909787002,71.9070221779336
432,4226.99320188422,-476.550826255133,546,4224.31545397995,-470.565807573404,-2.67774790427575,5.98501868172934,6.55673565575908
433,933.180020798617,3474.74650230697,387,636.967124838257,3713.81280838336,-296.21289596036,239.066306076391,380.6504675345
434,-1109.8605387032,319.733079529317,587,-1108.77239651234,318.203052122656,1.08814219085616,-1.53002740666068,1.87750826700019
435,949.986008563003,-3754.25116699243,382,946.389552331837,-3751.3620471389,-3.5964562311658,2.88911985352661,4.61318880501687
436,-4587.32752567683,-3321.9370018411,1,-4591.64042546139,-3328.84830570054,-4.31289978456698,-6.91130385944098,8.14660822608045
437,2943.5745026794,1015.96766124329,197,2945.86694557883,1024.30617979817,2.2924428994279,8.33851855487876,8.64790067803711
438,5203.28993266138,-1437.63742549737,311,5205.97102172393,-1428.11053681142,2.68108906255293,9.52688868594555,9.89696148298751
439,2265.63851529485,1433.477144386,749,2272.48567016146,1438.20890748439,6.84715486661116,4.73176309838118,8.32304702537231
440,-365.990828455773,-5697.72074871165,517,-375.114024829983,-5701.46962820696,-9.12319637420967,-3.74887949531785,9.86340760350129
441,1487.61621912673,-5269.46013048825,272,1480.27240496454,-5271.49300818342,-7.34381416218957,-2.03287769517283,7.61998675670157
442,-3640.6818224646,-4744.79357731106,188,-3642.70670997552,-4743.35083138547,-2.02488751092096,1.44274592558395,2.48629950683195
443,4626.18475742731,1996.81434213583,157,4631.90343824792,2005.96174754218,5.71868082060791,9.14740540634693,10.7878791240936
444,5644.98842696032,-296.711643518139,308,5639.39204724833,-290.308586361934,-5.59637971199299,6.40305715620548,8.50403473807821
