"match_id","ldir_idx","raman_idx","match_distance","match_score","ldir_particle_id","ldir_x_um","ldir_y_um","ldir_area_um2","ldir_major_um","ldir_minor_um","ldir_feret_min_um","ldir_feret_max_um","ldir_material","ldir_quality","ldir_source_file","ldir_diameter_um","ldir_aspect_ratio","ldir_coord_match_cost","ldir_coord_source","ldir_x_norm","ldir_y_norm","ldir_x_aligned","ldir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm","n_ref_candidates","next_best_distance","ambiguity_score","ambiguity_flag"
11,48,531,57.8644860058513,58.709378900525,"A48",11711.171875,5079.47916666667,3325,94,46,46,94,"Polyethylene terephthalate",0.877625051256687,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",65.0655168752575,0.485294150366557,0.140045348911835,"image",6185.91315638998,-1044.65368752684,-420.427482959488,-5122.51134117416,"631",4891.26425003678,-2832.19733251284,467.966,45.112,14.534,14.534,44.777,"Polyether sulphone (PES)",18.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-465.816703019193,-5158.40169423864,0,360.2848966862,0.160607581772294,FALSE
12,55,540,44.2647230838818,44.9235967942922,"A55",3394.70238095238,3367.61904761905,2887.5,99,59,59,99,"Polyethylene terephthalate",0.913073340982825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.633977153266,0.597484148081609,0.222015368346001,"image",-2130.55633765764,-2756.51380657446,-176.637824350751,3253.62703937363,"722",5142.1317840158,5602.00360391695,799.497,39.732,26.941,26.872,41.405,"Polyether sulphone (PES)",17.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",-214.949169040173,3275.79924219115,1,190.869683722713,0.231910705883433,FALSE
13,56,315,7.7876892338386,8.69196591354206,"A56",4510.44191919192,3406.42676767677,2862.5,64,57,57,64,"Polyamide (naturally occurring)",0.910238033900315,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",60.3709217819672,1.12359546800437,0.453905644433023,"image",-1014.8167994181,-2717.70608651674,-392.651558576258,2173.20891249768,"696",4972.2077793069,4499.79384364298,351.634,25.043,20.095,20.018,26.43,"Polyacrylamide/acrylate",69.48,"Comparstic Raman F2Ba Au IAEA 240930.csv",-384.873173749073,2173.58948191718,1,160.763359864649,0.0484419412507629,FALSE
14,70,33,87.2379026003229,89.1657759475737,"A70",9909.16666666667,209.583333333333,2175,75,40,40,75,"Polyethylene terephthalate",0.873115309564973,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.6241010355424,0.533333333333333,0.522430585896521,"image",4383.90794805665,-5914.54952086018,-4688.62546627524,-2286.25574559283,"579",606.423806971718,101.288019049657,130536.836,733.367,340.6,340.6,739.551,"Polyethylene terephtalate (PET)",93.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4750.65714608426,-2224.91634267615,0,358.559033628941,0.243301365795742,FALSE
15,73,511,47.6997525077746,48.3886049211158,"A73",5871.47988505747,6179.66954022989,2012.5,66,43,43,66,"Polyamide (naturally occurring)",0.91134245757931,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.6201005903733,1.55555558037681,0.661625722189416,"image",346.221166447453,55.5366860363738,1961.92795784631,236.444635920027,"789",7289.71861379962,2525.00135648545,426.607,32.998,27.289,27.289,33.632,"Polycarbonate (PC)",20.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",1932.63766074365,198.796994759646,1,95.0717462546748,0.501723744297261,FALSE
16,92,487,53.3901575784248,54.001886082052,"A92",5728.125,4586.36904761905,1475,50,45,45,50,"Polyamide (naturally occurring)",0.939254523355852,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.9,1.23529687675535,"image",202.866281389981,-1537.76380657446,464.191144789942,735.827993244529,"344",5867.17914194603,3034.77337061216,336.639,24.679,21.813,21.47,28.683,"Polyurethane (PU)",23.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",510.098188890057,708.569008886356,0,226.110105248924,0.236124597437376,FALSE
17,101,254,58.2451754582782,59.9600990307531,"A101",3698.18548387097,8781.11559139785,1400,45,40,40,45,"Polyamide (naturally occurring)",0.92007180937491,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.2200824564475,0.888888888888889,1.3416102343337,"image",-1827.07323473905,2656.98273720434,4953.84242878677,1733.21799002294,"239",10364.4245908972,4082.44671045591,35471.83,426.172,250.3,242.64,481.892,"Polyethylene terephtalate (PET)",81.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",5007.34363784123,1756.24234873011,0,229.675597311567,0.253597579107482,FALSE
18,104,539,64.2559016497258,64.8753872706039,"A104",7278.55555555556,6195.94444444444,1350,60,30,30,60,"Polyamide (naturally occurring)",0.878473654949501,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.4592979365603,2,1.1424555016275,"image",1753.29683694554,71.8115902509326,1658.135801976,-1118.67107914256,"447",7079.03581066392,1200.05337382277,378.657,28.962,18.21,18.21,29.046,"Polyether sulphone (PES)",17.31,"Comparstic Raman F2Ba Au IAEA 240930.csv",1721.95485760795,-1126.15098790303,0,203.326049799871,0.316023951249588,FALSE
19,118,180,80.9634944895888,81.5577081231855,"A118",7714.85,10430.55,1187.5,50,30,30,50,"Polyamide (naturally occurring)",0.899157106870072,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",38.8840836252188,1.66666666666667,1.33877592431347,"image",2189.59128138998,4306.41714580649,5626.20436146686,-2499.0157084252,"212",11045.8428124833,-224.20830078125,360.861,24.111,20.092,20.086,24.922,"Polyacrylamide/acrylate",88.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",5688.76185942733,-2550.41266250705,0,247.876440533994,0.326628437600488,FALSE
20,139,783,70.7211774419185,70.77151231732,"A139",7428.28125,11262.6041666667,1050,49,40,40,49,"Polyamide (naturally occurring)",0.923709636857136,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",36.5636639571573,0.818181800558012,0.866423402541772,"image",1903.02253138998,5138.47131247316,6490.40259833809,-2412.66815335176,"56",11786.3899951673,-50.8398905714894,988.331,38.759,34.754,31.96,45.351,"Polyethylene terephtalate (PET)",1.15,"Comparstic Raman F2Ba Au IAEA 240930.csv",6429.30904211133,-2377.04425229729,0,113.725328881548,0.621859511310614,FALSE
21,153,587,82.0169114115181,82.2384129511908,"A153",6480.89912280702,3053.57456140351,925,40,30,30,40,"Polyamide (naturally occurring)",0.878134211710042,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.3183125878885,0.75,1.26649578710592,"image",955.640404196998,-3070.55829279,-1178.86508806285,360.791646237634,"685",4248.30855654363,2644.40741384846,703.432,55.168,24.782,24.698,55.685,"Polyethylene terephtalate (PET)",13.52,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1108.77239651234,318.203052122656,0,152.491073721622,0.537847294335687,FALSE
22,155,403,97.2492043864117,99.2213798259025,"A155",3571.20833333333,6081.83333333333,912.5,39,32,32,39,"Polyamide (naturally occurring)",0.924571891780872,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",34.0856433791536,1.22222233877648,1.34405363754139,"image",-1954.05038527669,-42.2995208601787,2390.15118923019,2467.94275263706,"170",7653.67746172342,4820.69762280608,28243.567,684.286,88.538,88.538,681.487,"Polyacrylamide/acrylate",44.6,"Comparstic Raman F2Ba Au IAEA 240930.csv",2296.59650866745,2494.49326108028,0,309.114391962891,0.314605877031071,FALSE
23,156,605,73.0421343094716,73.0541475073621,"A156",2191.58333333333,5378.20833333333,900,36,34,34,36,"Cellulosic",0.839816627593298,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.8513750128654,1.06666668088321,1.45675983133869,"image",-3333.67538527669,-745.924520860178,2027.54861164778,3952.73041551095,"394",7375.25468373755,6206.49676931721,882.05,36.128,32.555,32.54,36.166,"Polycarbonate (PC)",12.27,"Comparstic Raman F2Ba Au IAEA 240930.csv",2018.17373068158,3880.29240759141,0,251.407368053724,0.290532989844048,FALSE
24,157,100,72.753724529089,72.9239613168658,"A157",5841.875,580.125,887.5,40,30,30,40,"Polyamide (naturally occurring)",0.947236752252524,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",33.6154740551499,1.33333333333333,1.35917429765633,"image",316.616281389981,-5544.00785419351,-3409.41516487373,1536.04343214594,"468",1893.48332912497,3910.80050299658,1345.732,41.59,41.334,41.334,42.874,"Polyamide (PA)",91.23,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3463.597623931,1584.59614127078,0,79.8942405765321,0.910625396825657,TRUE
25,167,655,98.5337251546154,98.7947027005707,"A167",6198.69791666667,7683.54166666667,812.5,35,30,30,35,"Rubber",0.857084832986266,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",32.1637549129034,1.16666666666667,1.40266082545716,"image",673.439198056648,1559.40881247316,3332.03442020284,-419.228134998531,"580",8600.88897445886,1863.10143273759,477.688,42.693,21.033,20.686,42.622,"Polyether sulphone (PES)",9.12,"Comparstic Raman F2Ba Au IAEA 240930.csv",3243.80802140289,-463.102928988214,0,299.082638207948,0.329453176369623,FALSE
26,171,191,38.5182697730719,38.5978899980173,"A171",7861.9384057971,11038.9311594203,800,35,28,28,35,"Polycarbonate",0.838984365484226,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",31.9153824321146,1.25000012644056,1.66949873002539,"image",2336.67968718708,4914.79830522678,6177.13114616853,-2778.39621588677,"398",11506.245014431,-425.706022581336,727.654,37.693,28.131,28.129,40.593,"Cellulose Acetate Butyrate (CAB)",87.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",6149.16406137503,-2751.91038430714,1,147.880495634712,0.260468898266463,FALSE
27,217,732,74.6554250655917,74.8526678423075,"A217",4154.58333333333,4045,687.5,53,22,22,53,"Polyethylene terephthalate",0.90668700525846,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.586351363516,2.4444443959,1.84775079987067,"image",-1370.67538527669,-2079.13285419351,301.44820071804,2370.02818939732,"521",5731.69919224568,4711.05071436216,497.296,39.648,19.159,19.159,39.793,"Polytetrafluoroethylene (PTFE)",4.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",374.618239189707,2384.84635263636,0,184.630371557008,0.404350727542898,FALSE
28,223,199,53.9159411704498,54.2049318133205,"A223",8104.33641975309,5307.33024691358,675,28,28,28,28,"Polyamide (naturally occurring)",0.959281921288804,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.3161507141752,1,2.17020371038126,"image",2579.07770114307,-816.802607279931,617.20694865052,-1710.06328606669,"277",5972.23350972214,562.264288580907,347.679,31.236,18.191,17.335,32.88,"Cellulose Acetate Butyrate (CAB)",86.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",615.152556666168,-1763.9400731449,0,221.592209549885,0.243311537350379,FALSE
29,228,402,84.7702523851828,84.9327741624403,"A228",7754.86111111111,10948.287037037,662.5,35,25,25,35,"Polyamide (naturally occurring)",0.91486452605047,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.0434364080259,1.4,2.07732406773631,"image",2229.60239250109,4824.15418284352,6114.38015396833,-2654.976865997,"352",11404.6350521558,-380.928751070205,439.295,31.284,20.477,20.477,31.574,"Polyvinyl Chloride (PVC)",44.83,"Comparstic Raman F2Ba Au IAEA 240930.csv",6047.55409909983,-2707.13311279601,0,102.985567855206,0.823127493984073,TRUE
30,229,101,76.7577641655696,76.9643551534906,"A229",3142.08333333333,6438.75,662.5,30,25,25,30,"Rubber",0.70451537726586,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",29.0434364080259,0.833333333333333,1.36462038127896,"image",-2383.17538527669,314.617145806488,2830.36721303717,2799.06998604833,"198",8126.13508292419,5171.45291630993,801.145,44.133,23.772,23.772,43.901,"Polyacrylamide/acrylate",91.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",2769.05412986822,2845.24855458413,0,239.913706227197,0.319939053806623,FALSE
31,235,21,66.2452087140957,68.0042081462512,"A235",4089.11231884058,4517.26449275362,637.5,39,21,21,39,"Polyamide (naturally occurring)",0.949812015469865,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.490177426065,1.8333333707972,2.00167625389989,"image",-1436.14639976944,-1606.86836143989,769.89576902866,2325.69980792788,"514",6091.06549950168,4596.23719766695,29412.328,294.63,158.382,158.382,297.294,"Polyethylene terephtalate (PET)",93.92,"Comparstic Raman F2Ba Au IAEA 240930.csv",733.984546445708,2270.03283594115,0,229.16230246448,0.289075506755147,FALSE
32,241,126,83.9097373954682,84.7836319117953,"A241",6416.7803030303,8269.77272727273,637.5,30,25,25,30,"Polyamide (naturally occurring)",0.921882136678206,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.490177426065,1.2,1.92917975800353,"image",891.521584420285,2145.63987307922,3845.57071752266,-761.766230734588,"21",9285.75160154576,1576.06764099957,3950.524,84.124,66.733,65.01,87.716,"Polyethylene terephtalate (PET)",90.7,"Comparstic Raman F2Ba Au IAEA 240930.csv",3928.67064848979,-750.136720726234,0,188.695259152005,0.444683866317351,FALSE
33,244,742,43.6522373943627,43.9267559356228,"A244",5864.77272727273,7782.76515151515,637.5,39,21,21,39,"Polyamide (naturally occurring)",0.92180761624123,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.490177426065,1.8333333707972,1.79799762576978,"image",339.514008662709,1658.63229732164,3503.13837318493,-121.035746501153,"290",8847.73803535356,2163.33877889555,1236.815,45.109,35.741,35.741,45.109,"Polycarbonate (PC)",3.87,"Comparstic Raman F2Ba Au IAEA 240930.csv",3490.65708229759,-162.865582830254,1,125.405204906242,0.348089518509212,FALSE
34,246,428,17.418550162048,18.2036888878807,"A246",5185.41666666667,9888.75,625,28,28,28,28,"Polyamide (naturally occurring)",0.950522771750033,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.2094791773878,1,2.15053290570635,"image",-339.842051943352,3764.61714580649,5680.0465737496,53.3652677413231,"107",11052.1575559015,2388.37327161815,3338.378,69.477,62.933,62.933,69.578,"Polyethylene terephtalate (PET)",35.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",5695.07660284553,62.1689098923462,1,161.50193147563,0.107853509880013,FALSE
35,247,763,82.8662649051926,83.2619086077204,"A247",5162.68518518519,6607.12962962963,625,30,25,25,30,"Polyamide (naturally occurring)",0.95757956575154,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.2094791773878,1.2,1.74831168983756,"image",-362.573533424834,482.996775436119,2533.38560743201,820.165478483036,"267",7820.15706093147,3102.51334546233,1153.108,50.757,34.638,34.54,57.236,"Polytetrafluoroethylene (PTFE)",2.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",2463.0761078755,776.308983736526,0,186.251932533535,0.444914926669406,FALSE
36,248,637,65.8788672522503,66.0003663156248,"A248",7821.38157894737,10279.9780701754,625,30,25,25,30,"Polyamide (naturally occurring)",0.97276566394641,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.2094791773878,0.833333333333333,1.80237891110783,"image",2296.12286033735,4155.84521598193,5457.40408863625,-2567.15194256349,"232",10752.494277327,-263.24489645762,442.096,28.415,24.762,24.636,28.703,"Polyphenylene sulphide (PPS)",9.91,"Comparstic Raman F2Ba Au IAEA 240930.csv",5395.41332427103,-2589.44925818342,0,231.962543532841,0.284006487637618,FALSE
37,250,398,97.3621417853463,97.7413901047769,"A250",5432.91666666667,674.375,625,39,25,25,39,"Cellulosic",0.883321038884495,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",28.2094791773878,0.636363602924814,2.17053408553996,"image",-92.3420519433521,-5449.75785419351,-3226.05454022855,1907.43019404427,"226",2162.72102577523,4141.57567155394,1224.786,64.298,27.794,27.794,63.206,"Polyvinyl Chloride (PVC)",46,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3194.35992728074,1815.37130982814,0,167.618782809314,0.580854604439569,FALSE
38,254,482,31.817301899452,31.8858474361232,"A254",12083.1702898551,3522.01086956522,612.5,35,20,20,35,"Polyamide (naturally occurring)",0.948804958581335,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.9259596281003,0.571428571428571,2.0957883808337,"image",6557.91157124505,-2602.12198462829,-2000.74086646313,-5126.23167934546,"623",3332.67076089937,-2821.2900484268,702.608,35.316,26.791,26.791,35.316,"Polyvinyl Chloride (PVC)",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2024.4101921566,-5147.4944101526,1,180.197100885866,0.176569443920214,FALSE
39,263,714,78.2443349679046,78.3560238784871,"A263",5282.23484848485,955.795454545455,600,30,25,25,30,"Polyamide (naturally occurring)",0.949210424715306,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,1.2,1.29665719926002,"image",-243.023870125171,-5168.33739964806,-2921.55859762128,1988.26616703789,"2",2395.21839708302,4381.53592144692,721.393,31.317,29.923,29.277,34.696,"Polyvinyl Chloride (PVC)",5.3,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2961.86255597295,2055.33155972112,0,148.809451413958,0.525802186786137,FALSE
40,270,51,63.3975269572599,63.5470711789789,"A270",3763.68055555556,1850.69444444444,600,36,28,28,36,"Polyamide (naturally occurring)",0.937971985734079,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.6395319577068,0.785714295171479,2.09722675406972,"image",-1761.57816305446,-4273.43840974907,-1717.32552150084,3243.60356797918,"776",3669.07436481632,5513.59719606164,905.613,34.444,34.444,33.1,36.461,"Polyethylene terephtalate (PET)",92.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1688.00658823965,3187.39283433584,0,142.422764921415,0.445136190076362,FALSE
41,280,432,99.0798316492317,99.1399140488377,"A280",9843.02536231884,7252.44565217391,587.5,36,24,24,36,"Polyamide (naturally occurring)",0.951151784209478,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",27.3501047992857,1.53333335343856,2.02304029101985,"image",4317.76664370882,1128.3127979804,2090.68293351504,-3821.54616851993,"414",7387.31010299054,-1573.84118953339,528.274,38.755,28.879,28.879,38.184,"Polyacrylamide/acrylate",35.09,"Comparstic Raman F2Ba Au IAEA 240930.csv",2030.22914993457,-3900.04555125919,0,176.242613533031,0.562178633549724,FALSE
42,292,269,63.3556894379701,63.7322999863173,"A292",2672.58333333333,2946.30555555556,562.5,46,19,19,46,"Cellulosic",0.922325682799352,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,2.41666652530182,1.45762864128796,"image",-2852.67538527669,-3177.82729863796,-417.357127898828,4042.82715882461,"323",4959.00422488695,6308.68079917594,1477.883,47.384,44.272,42.935,51.012,"Polyacrylamide/acrylate",79.1,"Comparstic Raman F2Ba Au IAEA 240930.csv",-398.076728169022,3982.47643745014,0,206.972897140533,0.306106211553641,FALSE
43,293,206,46.8247022887712,47.067043248576,"A293",3761.69444444444,4274.47222222222,562.5,40,20,20,40,"Polyamide",0.687808759340656,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,2,1.52750961247554,"image",-1763.56427416557,-1849.66063197129,611.034595822309,2695.28401406601,"305",5929.75250854491,4994.64010059932,1065.612,41.078,34.709,34.709,41.334,"Polyacrylamide/acrylate",86.35,"Comparstic Raman F2Ba Au IAEA 240930.csv",572.671555488937,2668.43573887352,1,174.004198505114,0.269100991188986,FALSE
44,300,259,61.8741534773879,62.205892249275,"A300",2004.94047619048,5135,562.5,30,25,25,30,"Polyamide (naturally occurring)",0.940828186962302,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.833333333333333,1.60235777721448,"image",-3520.31824241954,-989.132854193512,1836.33018698927,4187.20217931881,"246",7202.46034111126,6452.19769504495,381.788,50.111,15.284,15.284,49.806,"Cellulose Acetate Butyrate (CAB)",80.79,"Comparstic Raman F2Ba Au IAEA 240930.csv",1845.37938805529,4125.99333331915,0,165.115561612074,0.374732416940545,FALSE
45,301,448,80.0819724649289,80.2044979047347,"A301",7830.85144927536,4493.24275362319,562.5,28,25,25,28,"Polyamide (naturally occurring)",0.924312300171768,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.7618617422916,0.875000021073426,2.13329109927185,"image",2305.59273066534,-1630.89010057032,-102.596233921369,-1262.58777566408,"655",5200.68667753036,1004.29632785745,483.126,32.605,20.025,20.025,32.605,"Polyvinyl Chloride (PVC)",31.62,"Comparstic Raman F2Ba Au IAEA 240930.csv",-156.394275525613,-1321.90803386835,0,84.2199349348087,0.95086718514942,TRUE
46,318,784,51.8000261846079,52.1852075961726,"A318",9846.09567901235,1720.29320987654,537.5,35,20,20,35,"Polyamide (naturally occurring)",0.975876230798027,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",26.1603947847725,1.75,2.38675121332594,"image",4320.83696040233,-4403.83964431697,-3223.35134373324,-2568.62898825329,"182",2128.27697076666,-190.912380939641,1223.632,45.784,37.097,36.531,50.319,"Polycarbonate (PC)",1.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3228.80398228931,-2517.11674266544,0,212.281902212627,0.244015272355736,FALSE
