"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio","coord_match_cost","coord_source","x_norm","y_norm","x_aligned","y_aligned"
"A22",5367.47146118722,3111.76369863014,9250,143,106,106,143,"Polyethylene terephthalate",0.855234937742436,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",108.524033231355,1.35475579425798,0.0842975240883095,"image",-157.787257422804,-3012.36915556337,-870.215871423559,1416.96986971392
"A23",2067.59868421053,6307.28070175439,9212.5,263,86,86,263,"Cellulosic",0.917786851676572,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",108.303828675965,3.04473685574197,0.104829491769476,"image",-3457.66003439949,183.147847560875,2948.01908211815,3860.90030092811
"A25",3465.7380952381,7730.97619047619,8875,417,53,53,417,"Cellulosic",0.928891530055395,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",106.30146264057,0.127386197322976,0.356950754845545,"image",-2059.52062337192,1606.84333628268,3998.00795098094,2194.8657535532
"A26",4760.30797101449,1294.89734299517,8087.5,175,72,72,175,"Polyethylene terephthalate",0.921203429248864,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",101.475735119513,0.412422379390774,0.0268147525234098,"image",-764.950747595526,-4829.23551119834,-2477.38556018431,2412.56882459963
"A27",2538.69708994709,5315.81349206349,7062.5,375,54,54,375,"Cellulosic",0.910976576782371,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",94.8274975136014,0.144067807594663,0.32011892814642,"image",-2986.56162866293,-808.31936213002,1888.82264043609,3633.51056068636
"A28",647.945402298851,7273.27586206897,6925,107,89,89,107,"Polyethylene terephthalate",0.866495534103227,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",93.8998607415954,0.830845715471495,0.0233867487738164,"image",-4877.31331631117,1149.14300787545,4198.08450154892,5005.10885967133
"A29",6732.35632183908,7441.19252873563,6787.5,291,80,80,291,"Cellulosic",0.844400536822395,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",92.9629679490168,3.62500035579862,0.261914019771457,"image",1207.09760322906,1317.05967454212,2978.12403800885,-876.762353069658
"A30",7033.82183908046,3124.48275862069,6725,140,71,71,140,"Polyethylene terephthalate",0.892760518130499,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",92.5339718068125,1.98611115707511,0.0150787751714511,"image",1508.56312047044,-2999.65009557282,-1236.28174577305,-186.358149381841
"A31",10546.443452381,11185.9970238095,6600,113,74,74,113,"Cellulosic",0.927399984619523,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",91.6699568847508,1.52380948711022,0.0253050984695596,"image",5021.18473377093,5061.86416961601,5708.96468624804,-5390.10583786879
"A32",8173.55303030303,2214.62878787879,6450,111,81,81,111,"Polyethylene terephthalate",0.881695252838208,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",90.6222658265715,1.37755096363061,0.0362498128546264,"image",2648.29431169301,-3909.50406631472,-2368.88082021712,-1074.46120853106
"A34",1160.61991869919,9809.58333333333,4662.5,97,65,65,97,"Polyethylene terephthalate",0.893210651413161,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",77.0485520780741,1.48148141136173,0.0340913038376106,"image",-4364.63879991083,3685.45047913982,6517.68914846527,3936.93961796753
"A35",2908.47222222222,7365.41666666667,4650,97,62,62,97,"Polyamide (naturally occurring)",0.933982588596863,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",76.9452005197108,0.638095174277552,0.0183759508668006,"image",-2616.7864963878,1241.28381247316,3773.4136788192,2813.07636321255
"A36",6761.52777777778,1650.13888888889,4600,94,66,66,94,"Polyethylene terephthalate",0.906023235391562,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",76.5303985732581,1.43749992724326,0.0232731328792744,"image",1236.26905916776,-4473.99396530462,-2590.49630383549,409.859803978792
"A37",10630.6944444444,5414.58333333333,4575,164,62,62,164,"Carbonate",0.796739607038821,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",76.3221522047392,2.63671880999908,0.00504948278239221,"image",5105.43572583443,-709.549520860178,146.70374171137,-4160.84314471826
"A38",5516.80555555556,519.861111111111,4550,110,57,57,110,"Polyethylene terephthalate",0.918361068411598,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",76.1133360755196,0.516129006996268,0.0135684715852089,"image",-8.4531630544634,-5604.2717430824,-3393.50068771887,1861.93592847939
"A41",4541.71568627451,659.877450980392,4000,135,49,49,135,"Polyethylene terephthalate",0.892249441085367,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",71.3649646461108,0.360902294401041,0.0213036781421254,"image",-983.543032335509,-5464.25540321312,-3037.66517401697,2766.67231011467
"A42",1277.18434343434,4712.99242424242,3912.5,105,47,47,105,"Cellulosic",0.910002468582759,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.580094352277,2.23809512204187,0.0257949437988163,"image",-4248.07437517568,-1411.14042995109,1596.22394013948,4981.97398376408
"A43",1097.61363636364,6210.61868686869,3875,103,50,50,103,"Polyamide (naturally occurring)",0.93290560793875,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.2410366940064,0.487684770546574,0.0257797317017987,"image",-4427.64508224638,86.4858326751746,3075.37880627154,4814.46264617114
"A44",5974.91161616162,9532.51262626263,3875,106,59,59,106,"Polypropylene",0.978589994635303,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",70.2410366940064,1.81081079979626,0.011424678760583,"image",449.652897551598,3408.37977206911,5158.67460218353,-624.032284032916
"A45",4657.80913978495,1457.43279569892,3562.5,105,47,47,105,"Polyamide (naturally occurring)",0.925932956436204,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",67.3492084446359,0.446808533806944,0.0366512529954568,"image",-867.449578825072,-4666.70005849459,-2298.01044478931,2474.11595414405
"A46",4784.55808080808,6334.05303030303,3475,167,43,43,167,"Cellulosic",0.894828861564227,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",66.5169709018284,0.254237275107038,0.127024760048056,"image",-740.700637801939,209.920176109518,2356.94956558322,1245.32810653772
"A47",1143.59375,6416.71875,3362.5,190,32,32,190,"Cellulosic",0.822389400336825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",65.4313989547219,5.98689921030809,0.156455254851358,"image",-4381.66496861002,292.585895806488,3262.88887496309,4723.51397286021
"A49",1203.32070707071,7091.40151515152,3275,80,50,50,80,"Polyethylene terephthalate",0.911702241758719,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",64.5744493511765,0.625,0.207711368569061,"image",-4321.93801153931,967.268660958004,3897.32692877103,4512.98820323743
"A50",3654.31547619048,3122.32142857143,3187.5,128,36,36,128,"Cellulosic",0.911693399418307,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",63.7059734157114,0.282786881267485,0.0382200153116694,"image",-1870.94324241954,-3001.81142562208,-471.168438678186,3059.96806221289
"A51",6760.52419354839,3752.70161290323,3100,96,48,48,96,"Polyamide (naturally occurring)",0.917033491970952,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",62.8254931431422,0.5,0.167837508615056,"image",1235.26547493837,-2371.43124129029,-570.869154261477,-66.4836809394117
"A52",1800.13888888889,5591.44444444444,3087.5,103,41,41,103,"Cellulosic",0.969097963071682,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",62.6987008985817,0.393333277173359,0.156577954777083,"image",-3725.11982972113,-532.688409749067,2321.2131817335,4280.28472353496
"A53",3946.81547619048,1162.2619047619,2987.5,100,44,44,100,"Polyamide (naturally occurring)",0.898473024242733,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.6749798532298,2.26956480933648,0.182944359009533,"image",-1578.44324241954,-4961.87094943161,-2420.10210754256,3223.99482732356
"A54",3047.99019607843,10770.2450980392,2950,74,57,57,74,"Polyethylene terephthalate",0.922683503707088,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",61.2866760150094,1.31250003161014,0.381057801189084,"image",-2477.26852253159,4646.1122438457,7011.89745682363,1906.13922508612
"A57",4125.46875,4359.40104166667,2712.5,60,60,60,60,"Cellulosic",0.822302459045794,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",58.7678676241884,1,0.568119414177026,"image",-1399.78996861002,-1764.73181252684,610.022993195977,2326.61832359225
"A58",7697.08333333333,10305.9821428571,2700,80,45,45,80,"Cellulosic",0.870641190372022,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",58.6323014283504,0.5625,0.395701278913983,"image",2171.82461472331,4181.84928866363,5510.59683038915,-2453.673350576
"A59",6226.45833333333,9544.50520833333,2625,91,45,45,91,"Cellulosic",0.942414338697657,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.8122288528111,0.492125970663283,0.392651764852642,"image",701.199614723315,3420.37235413982,5113.08866564956,-868.351948092771
"A60",1761.46505376344,5250.49731182796,2612.5,85,49,49,85,"Polyethylene terephthalate",0.918982893681545,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.6744164306897,1.72881339107393,0.399780470303987,"image",-3763.79366484658,-873.635542365554,2002.53108265083,4394.82803503718
"A61",6810.41666666667,7428.33333333333,2600,132,39,39,132,"Cellulosic",0.955328688477602,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",57.5362739175159,0.297640633911645,0.192473033118447,"image",1285.15794805665,1304.20047913982,2948.05281683563,-948.815955577721
"A62",3471.06770833333,10205,2487.5,78,53,53,78,"Polyamide (naturally occurring)",0.93182349408159,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",56.2777342074885,0.674157369262837,0.523529810759248,"image",-2054.19101027669,4080.86714580649,6372.96594255457,1628.11337500169
"A63",4772.08333333333,6253.72222222222,2462.5,73,54,54,73,"Carbonate",0.860504115038641,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.9942173702815,0.735849120257435,0.502217078378781,"image",-753.175385276685,129.589368028711,2282.62802988374,1275.5455088283
"A64",4631.92708333333,6091.04166666667,2437.5,55,55,55,55,"Carbonate",0.732827477267805,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,0.718522897648554,"image",-893.331635276685,-33.0911875268448,2158.19921297303,1447.08857916008
"A65",9886.43229166667,435.026041666667,2437.5,60,60,60,60,"Polyamide (naturally occurring)",0.92175196503736,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.7092576713418,1,0.675017209153739,"image",4361.17357305665,-5689.10681252684,-4466.93879207847,-2315.59883481616
"A66",4604.16666666667,612.534722222222,2387.5,180,30,30,180,"Cellulosic",0.94209901081891,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.1349200875017,6,0.250943219631909,"image",-921.092051943352,-5511.59813197129,-3097.31247322061,2717.43885189524
"A67",3515.76612903226,7118.37365591398,2387.5,64,53,53,64,"Polyamide (naturally occurring)",0.925614174181343,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",55.1349200875017,0.833333308357424,0.63172538078749,"image",-2009.49258957776,994.240801720468,3398.27892552135,2285.88474066768
"A68",5463.41049382716,2765.91049382716,2287.5,70,45,45,70,"Polyamide (naturally occurring)",0.92593733437578,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.9679113787229,1.55555555555556,0.635397274392929,"image",-61.8482247828579,-3358.22236036635,-1224.16875336188,1403.33844159055
"A69",3667.83045977012,4085.10057471264,2237.5,76,46,46,76,"Cellulosic",0.93580260113498,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",53.3748394034579,0.604166631325456,0.485104982203171,"image",-1857.4282588399,-2039.03227948087,450.461500420543,2828.42503657336
"A71",11509.2959770115,8442.34195402299,2125,64,42,42,64,"Polyethylene terephthalate",0.895910031452128,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",52.015709478601,1.4999998876084,0.622617479456994,"image",5984.03725840147,2318.20909982948,2855.25110423698,-5692.03116605399
"A72",12285.5603448276,7474.8132183908,2100,65,40,40,65,"Polyethylene terephthalate",0.930434884804005,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",51.7088294582641,1.625,0.626699843836014,"image",6760.30162621757,1350.68036419729,1749.7698956052,-6217.95085761052
"A74",9917.19444444445,4130.38888888889,1975,79,34,34,79,"Polyethylene terephthalate",0.89249911252012,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,0.435643561363349,0.683331568430487,"image",4391.93572583443,-1993.74396530462,-924.72331039694,-3184.03666373417
"A75",2025.83333333333,5614.19444444445,1975,65,45,45,65,"Polyamide (naturally occurring)",0.926064872381839,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",50.1462670679677,1.44444444444444,0.78086185971618,"image",-3499.42538527669,-509.938409749067,2291.82795232254,4058.35272316819
"A76",6404.30555555556,9564.42901234568,1962.5,165,28,28,165,"Cellulosic",0.828862653882412,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.9873244587341,5.98795227053529,0.486751753748324,"image",879.046836945537,3440.29615815217,5091.85092859716,-1043.68766323879
"A77",8830.38978494624,2944.39516129032,1937.5,60,40,40,60,"Polyamide (naturally occurring)",0.971180570520754,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",49.667913363905,0.666666666666667,0.872842952483659,"image",3305.13106633622,-3179.73769290319,-1817.08910377325,-1870.9837333238
"A78",9998.60632183908,7023.54885057471,1862.5,60,45,45,60,"Polyamide (naturally occurring)",0.91894503916936,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.6971113318772,1.33333333333333,0.898310646787687,"image",4473.34760322906,899.415996381201,1835.52099258433,-3919.01101501561
"A79",1452.38888888889,7551.55555555556,1837.5,56,42,42,56,"Polyamide (naturally occurring)",0.914585244700799,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.369180925987,1.31578952684855,0.927542095544654,"image",-4072.86982972113,1427.42270136204,4282.73882108924,4169.31092486468
"A80",9824.58333333333,3334.58333333333,1825,106,31,31,106,"Cellulosic",0.900970428432625,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.2043791490117,3.35483855329695,0.524903773114835,"image",4299.32461472331,-2789.54952086018,-1668.02823852076,-2914.43106831867
"A81",1462.13888888889,4848.27777777778,1812.5,60,42,42,60,"Polyamide (naturally occurring)",0.927072222024821,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",48.0390120093293,1.4166666853986,0.90674450415934,"image",-4063.11982972113,-1275.85507641573,1684.17136778127,4773.62358553503
"A82",7441.82291666667,4221.61458333333,1775,50,45,45,50,"Polyamide (naturally occurring)",0.804518698923528,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.5394593143939,1.11111111111111,1.02445897068501,"image",1916.56419805665,-1902.51827086018,-275.166379829543,-827.283718440652
"A83",3504.97023809524,8667.44047619048,1750,50,40,40,50,"Polyethylene terephthalate",0.941419101723752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",47.2034871941315,0.8,1.06433907861171,"image",-2020.28848051478,2543.30762199697,4888.52576183495,1944.59656261314
"A84",5259.24479166667,11484.0104166667,1712.5,63,38,38,63,"Chitin",0.884059143024926,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",46.6949967379693,1.6470589858636,0.944749241976453,"image",-266.013926943352,5359.87756247316,7195.4492115428,-379.686272490144
"A85",4111.25,1531.79597701149,1700,60,39,39,60,"Polycarbonate",0.887871498426707,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",46.5242649168128,1.54545453430827,0.989602066997094,"image",-1414.00871861002,-4592.33687718202,-2102.51298774816,2982.175499886
"A86",3569.20977011494,1094.35344827586,1637.5,53,42,42,53,"Carbonate",0.860705010415341,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.6610310276042,1.2500000561958,1.08908595386698,"image",-1956.04894849508,-5029.77940591765,-2399.60345778038,3602.08101017132
"A87",4949.47916666667,10966.71875,1625,55,40,40,55,"Polyamide (naturally occurring)",0.925915615362264,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.4864184146723,1.40000012063134,1.06509648792853,"image",-575.779551943352,4842.58589580649,6768.93873717934,35.2585996390084
"A88",4876.14898989899,6171.22474747475,1612.5,63,35,35,63,"Polyamide (naturally occurring)",0.956803703803018,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",45.3111329132858,0.549999988690813,1.03568942210966,"image",-649.109728711029,47.0918932812356,2179.76943379749,1194.32393027337
"A89",4399.16666666667,9318.33333333333,1487.5,60,35,35,60,"Polyamide (naturally occurring)",0.931131812857365,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.5194648725551,0.583333333333333,1.01393416765663,"image",-1126.09205194335,3194.20047913982,5310.68013383146,938.007984126358
"A90",8727.79761904762,11266.6666666667,1475,65,31,31,65,"Polyamide (naturally occurring)",0.940899868441385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.471428559899464,1.05645965461944,"image",3202.5389004376,5142.53381247316,6199.29835261246,-3661.70653305238
"A91",7920.97222222222,11890.3055555556,1475,68,36,36,68,"Polycarbonate",0.869741025025116,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,0.523364520461789,1.05021205063725,"image",2395.7135036122,5766.17270136204,6981.42943633348,-3028.36741546012
"A93",3988.21428571429,1250.47619047619,1475,63,36,36,63,"Polyamide (naturally occurring)",0.934617438466672,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.3362242065961,1.76923072301354,1.01940566854258,"image",-1537.04443289573,-4873.65666371732,-2344.77502690758,3164.20776100422
"A94",3364.08854166667,6862.91666666667,1462.5,49,42,42,49,"Rubber",0.769118095199971,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.857142884667332,1.22821344714727,"image",-2161.17017694335,738.783812473155,3187.35877777244,2489.55482250312
"A95",3422.61111111111,7905.80555555556,1462.5,45,40,40,45,"Cellulosic",0.936736016673243,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",43.1522054381369,0.888888888888889,1.26514534800805,"image",-2102.64760749891,1781.67270136204,4175.71258013812,2196.59852346738
"A96",11015.0718390805,4512.08333333333,1425,60,32,32,60,"Cellulosic",0.949829707431432,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.88888877233464,1.05448672868155,"image",5489.81312047044,-1612.04952086018,-807.35771463131,-4325.13862174438
"A97",2010.70402298851,3767.94540229885,1425,57,35,35,57,"Rubber",0.731294542350706,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,1.5999998381561,1.13902489370351,"image",-3514.55469562151,-2356.18745189466,522.038783499502,4492.0046617166
"A98",8267.51436781609,11582.1408045977,1425,53,35,35,53,"Polyamide (naturally occurring)",0.970435445372751,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.5953794588991,0.666666666666667,1.22808482867364,"image",2742.25564920607,5458.00795040419,6606.78434147625,-3291.2455023258
"A99",4555.41666666667,1264.97222222222,1412.5,55,34,34,55,"Polyamide (naturally occurring)",0.94536476687416,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,0.618181835521351,1.19959611636239,"image",-969.842051943352,-4859.16063197129,-2459.61421792575,2616.14935865952
"A100",7984.52777777778,5650.66666666667,1412.5,49,43,43,49,"Polyamide (naturally occurring)",0.88344206265084,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.408146115321,1.12903230457938,1.19846104209512,"image",2459.26905916776,-473.466187526845,974.161285171471,-1672.93503073902
"A102",6678.75,5986.28333333333,1387.5,45,40,40,45,"Polyamide (naturally occurring)",0.896877786873762,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",42.0311773368298,1.125,1.18814778252843,"image",1153.49128138998,-137.849520860178,1592.9306645636,-494.994214403059
"A103",2715,11759.1666666667,1375,65,41,41,65,"Polyamide (naturally occurring)",0.805443938699752,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",41.84141935942,0.627906964891254,1.05255594113897,"image",-2810.25871861002,5635.03381247316,8037.29669858672,2001.46128964773
"A105",1695.04310344828,7249.55459770115,1312.5,49,36,36,49,"Polyamide (naturally occurring)",0.957740705779612,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,0.727272652371551,1.23798695897426,"image",-3830.21561516174,1125.42174350764,3937.59754767404,4004.81239710117
"A106",4912.44565217391,8832.69927536232,1312.5,40,40,40,40,"Polyamide (naturally occurring)",0.914073981047385,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.8794190573313,1,1.26688263247454,"image",-612.813066436106,2708.56642116881,4727.7339420444,555.275754513592
"A107",11677.7729885057,8039.6408045977,1300,60,33,33,60,"Polyamide (naturally occurring)",0.94860957659758,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,1.82258054568935,1.14629427793467,"image",6152.51426989573,1915.50795040419,2430.23179872769,-5762.42627637931
"A108",8458.77873563218,11922.8304597701,1300,103,23,23,103,"Cellulosic",0.872267480562829,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.6842894512822,4.51923051991095,0.987673840588006,"image",2933.52001702217,5798.6976055766,6890.5792358164,-3552.28542918246
"A109",1118.36111111111,8074.08333333333,1287.5,46,35,35,46,"Polyamide (naturally occurring)",0.91345423626879,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.4882194452476,0.769230817113582,1.32270932338859,"image",-4406.89760749891,1949.95047913982,4860.42725276318,4371.5066083625
"A110",9934.58333333333,3482.91666666667,1275,40,40,40,40,"Polyamide (naturally occurring)",0.911695689243465,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.291195310357,1,1.41847249144013,"image",4409.32461472331,-2641.21618752684,-1550.53332669084,-3053.75367500122
"A111",3063.66666666667,4389.66666666667,1262.5,42,39,39,42,"Carbonate",0.874503002090825,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",40.0932029804073,0.9166666853986,1.38780368387983,"image",-2461.59205194335,-1734.46618752684,880.13353035359,3339.55191110824
"A112",5097.08333333333,9322.80555555556,1250,62,28,28,62,"Cellulosic",0.916479030282102,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,2.25000012894456,1.20302163135214,"image",-428.175385276685,3198.67270136204,5156.5398719382,266.681010999023
"A113",12191.712962963,3775.01543209877,1250,58,29,29,58,"Polyamide (naturally occurring)",0.914672228900686,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.8942280401433,0.499999958990759,1.24257857860075,"image",6666.45424435294,-2349.11742209475,-1782.38399227201,-5287.91624653865
"A114",5171.83333333333,5159.91666666667,1237.5,74,27,27,74,"Cellulosic",0.885332988884678,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.6942557130092,2.77419330535399,1.1246066131261,"image",-353.425385276686,-964.216187526845,1141.33802482077,1139.91415810632
"A115",5582.26190476191,3091.36904761905,1225,49,34,34,49,"Polyamide (naturally occurring)",0.932774540992415,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.4932708483429,1.46666673301051,1.38346028630704,"image",57.0031861518864,-3032.76380657446,-938.563895198092,1215.30494227344
"A116",10660,4923.75,1212.5,40,35,35,40,"Polyamide (naturally occurring)",0.899545375294274,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",39.2912579079798,0.875,1.47221866087906,"image",5134.74128138998,-1200.38285419351,-331.368207190565,-4077.56441616989
