"particle_id","x_um","y_um","coord_match_cost","coord_source","material","quality","feret_max_um"
"A284",1540.5,1513.2,0.0699953352361524,"circle_calibrated","Polyethylene terephthalate",0.880940166433867,35
"A285",-5712.434,1358.604,0.05816087758915,"circle_calibrated","Polyamide (naturally occurring)",0.927075358183687,35
"A286",5155.514,2205.476,0.015480212962758,"circle_calibrated","Polyamide (naturally occurring)",0.922949798646161,34
"A287",-5134.74,-3625.414,1.03325527817551,"circle_calibrated","Polyamide (naturally occurring)",0.958199966475364,30
"A288",2547.688,-3735.056,0.0245912261703358,"circle_calibrated","Polyamide (naturally occurring)",0.958325482295452,30
"A289",-5043.506,-1052.142,0.0222045867940068,"circle_calibrated","Polyamide (naturally occurring)",0.94598865985969,38
"A290",3717.298,-3341,1.72523675432842,"circle_calibrated","Polypropylene",0.950282962175133,56
"A291",-139.958,3440.814,0.870919206819865,"circle_calibrated","Polyamide (naturally occurring)",0.965349923454516,25
"A292",3736.148,-3560.674,0.131685307682649,"circle_calibrated","Cellulosic",0.922325682799352,46
"A293",-1554.098,-4461.106,0.0496829759627251,"circle_calibrated","Polyamide",0.687808759340656,40
"A294",4296.604,-4160.702,0.295677147132389,"circle_calibrated","Polyamide (naturally occurring)",0.840771430916692,35
"A295",5177.042,664.3,0.0320926262596695,"circle_calibrated","Polyamide (naturally occurring)",0.949254365409916,35
"A296",3572.582,-2555.28,0.0721139800964379,"circle_calibrated","Polyamide (naturally occurring)",0.941737660047569,35
"A297",3639.298,-1919.112,0.268767488074138,"circle_calibrated","Polyamide (naturally occurring)",0.944291424496274,28
"A298",900.744,-353.678000000001,0.918903051325715,"circle_calibrated","Polyamide (naturally occurring)",0.912865766046697,30
"A299",-3464.24,2984.618,0.0517029828363103,"circle_calibrated","Polyamide (naturally occurring)",0.966770365626697,28
"A300",-1861.73,1318.668,0.382044801670728,"circle_calibrated","Polyamide (naturally occurring)",0.940828186962302,30
"A301",-1226.42,1455.506,0.253729610709597,"circle_calibrated","Polyamide (naturally occurring)",0.924312300171768,28
"A302",-1588.86,-5916.482,0.359571945818669,"circle_calibrated","Polyamide (naturally occurring)",0.937722753606073,30
"A303",-856.882,4408.56,0.867442658600404,"circle_calibrated","Polyamide (naturally occurring)",0.955524497450158,30
"A304",2678.39,258.544,0.233135978063392,"circle_calibrated","Polyamide (naturally occurring)",0.875017308918085,30
"A305",1065.766,-5375.682,0.0407640854159359,"circle_calibrated","Polyethylene terephthalate",0.9346571516977,30
"A306",-5063.214,-1572.272,0.0407640854159359,"circle_calibrated","Polyamide (naturally occurring)",0.954875118476621,30
"A307",-344.552,-5036.694,0.188684215492558,"circle_calibrated","Polyamide",0.627841765540542,30
"A308",3920.592,1433.12,0.261562104352867,"circle_calibrated","Cellulosic",0.951758395580761,28
