"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio","coord_match_cost","coord_source","x_norm","y_norm","x_aligned","y_aligned"
"A1",7437.91926319648,485.279126955033,134687.5,739,323,323,739,"Polyethylene terephthalate",0.839804702046538,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",414.112848365656,0.436986952993901,0.226751490461224,"image",414.540824726107,-6363.17322445743,651.951018353983,5402.09899532993
"A2",6745.19602382131,3451.27534109039,127225,648,282,282,648,"Polyethylene terephthalate",0.844333495567771,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",402.477205663788,2.29917670131412,0.383744760874096,"image",-278.182414649063,-3397.17701032207,393.561316904695,2284.72537767863
"A4",5982.00844463802,1745.40759291521,110687.5,633,331,331,633,"Polyethylene terephthalate",0.877067095480206,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",375.408713414957,1.91130130013285,0.103511765583316,"image",-1041.36999383236,-5103.04475849724,-637.975081237935,3903.22295564778
"A5",12865.3601241438,2733.55236872146,83125,656,200,200,656,"Polyethylene terephthalate",0.750639130991263,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",325.327584376287,0.305047015828511,0.204744892179056,"image",5841.98168567346,-4114.899982691,6503.65892791273,3932.95064204003
"A8",3657.28320165538,843.489936042137,41987.5,272,264,264,272,"Polyethylene terephthalate",0.810669600094303,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",231.21450080946,0.974011960996269,0.179390404420395,"image",-3366.09523681499,-6004.96241537032,-3135.25350901153,4470.44437022309
"A9",9505.23767166042,8757.16557428215,39200,1113,318,318,1113,"Cellulosic",0.932922337685594,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",223.407677024802,0.286009461614576,0.454030776414585,"image",2481.85923319005,1908.71322286969,3994.43524376336,-2691.4102785113
"A10",12855.489498645,6386.6793699187,30512.5,235,171,171,235,"Polyethylene terephthalate",0.893747145334681,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",197.10332723912,1.37198063330004,0.145873989706141,"image",5832.11106017461,-461.772981493761,7042.20793001662,220.017427323573
"A11",6572.90663493841,1232.69200261291,27050,269,177,177,269,"Cellulosic",0.777987093272813,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",185.583214987472,1.52002962514685,0.0737711067178909,"image",-450.471803531965,-5615.76034879955,-114.635604180167,4512.85740386832
"A12",1402.16346153846,5445.21474358974,24787.5,297,147,147,297,"Polyethylene terephthalate",0.85274100878399,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",177.652540694252,2.02253527198147,0.00174392801310021,"image",-5621.21497693191,-1403.23760782272,-4735.35254029769,-543.392635960685
"A13",5112.11349419124,4625.80428954424,23425,263,130,130,263,"Polyethylene terephthalate",0.781167895347737,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",172.701002705315,0.495667293872211,0.0724457097078378,"image",-1911.26494427913,-2222.64806186822,-1089.21930571043,846.210242139573
"A14",8655.96595790378,8975.85642182131,21112.5,437,191,191,437,"Polyethylene terephthalate",0.906822932618016,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",163.955084972138,0.437253457896217,0.139379548255756,"image",1632.58751943341,2127.40407040885,3164.44452217449,-3041.12477590024
"A15",4006.18766149871,10038.7923126615,18800,220,120,120,220,"Polyethylene terephthalate",0.87095202394214,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",154.715556557901,1.83333333333333,0.039879791452175,"image",-3017.19077697167,3190.33996124904,-1399.95244122215,-4819.27179533674
"A16",1777.57230586371,12410.2657818278,18375,831,79,79,831,"Polyvinyl chloride",0.692078609187708,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",152.956780282891,0.0946254456384251,0.421749056353872,"image",-5245.80613260667,5561.81343041533,-3308.03292193023,-7563.27032916776
"A18",5482.40070093458,2261.73169781931,14337.5,646,66,66,646,"Cellulosic",0.867312864284858,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",135.111331769916,0.102597408274143,0.401812125831301,"image",-1540.9777375358,-4586.72065359315,-1068.02473671051,3303.63114598738
"A19",8874.57246376812,11923.0960144928,13425,371,65,65,371,"Rubber",0.757959687261123,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",130.74112164147,5.75074564753788,0.0392329898914122,"image",1851.19402529774,5074.64366308029,3829.11777955969,-6002.59113483664
"A20",4565.94351424172,6148.39828714396,12862.5,152,110,110,152,"Polyethylene terephthalate",0.910899743593897,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",127.97282385005,0.723684219607356,0.122846492299928,"image",-2457.43492422865,-700.054064268504,-1415.46658039043,-782.709142983093
