"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","diameter_um","aspect_ratio","coord_match_cost","coord_source","x_norm","y_norm","x_aligned","y_aligned"
"A1",5619.92313915858,11159.6958664313,134687.5,739,323,323,739,"Polyethylene terephthalate",0.839804702046538,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",414.112848365656,0.436986952993901,0.0925109541136643,"image",-8.50063769893495,5099.69287125262,2129.49517587584,5848.86142454879
"A2",2737.14520800421,12087.492759347,127225,648,282,282,648,"Polyethylene terephthalate",0.844333495567771,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",402.477205663788,2.29917670131412,0.188970846419742,"image",-2891.2785688533,6027.48976416834,4975.12160200141,5472.4857764629
"A3",3354.99245312997,3902.80386081983,122862.5,427,367,367,427,"Polyethylene terephthalate",0.812781291857113,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",395.516616041632,0.859259087827103,0.336851691502897,"image",-2273.43132372755,-2157.19913435886,1121.54268310833,-1285.81690230334
"A4",1244.86111111111,4747.44047619048,110687.5,633,331,331,633,"Polyethylene terephthalate",0.877067095480206,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",375.408713414957,1.91130130013285,0.162642130685314,"image",-4383.5626657464,-1312.56251898821,3271.70659727761,-1419.57579260332
"A5",968.079232571763,6011.42428236673,83125,656,200,200,656,"Polyethylene terephthalate",0.750639130991263,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",325.327584376287,0.305047015828511,0.246639790038243,"image",-4660.34454428575,-48.5787128119591,4022.1447930141,-449.540083093482
"A6",2539.67989084803,6505.49853064652,46587.5,308,219,219,308,"Polyethylene terephthalate",0.855330065989846,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",243.550913137991,1.40574005859434,0.0100162620750817,"image",-3088.74388600948,445.495535467832,2876.93000907703,611.932477401903
"A7",3871.49869109948,1356.60558464223,43325,362,175,175,362,"Polyethylene terephthalate",0.784742605201264,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",234.868267919808,2.06825403298173,0.0851418461009505,"image",-1756.92508575803,-4703.39741053645,-355.003078407073,-3256.55287180388
"A8",6908.74289772727,10753.8068181818,41987.5,272,264,264,272,"Polyethylene terephthalate",0.810669600094303,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",231.21450080946,0.974011960996269,0.137521275572943,"image",1280.31912086976,4693.80382300313,860.902529857209,6024.75707020204
"A9",2754.06220657277,12646.6960093897,39200,1113,318,318,1113,"Cellulosic",0.932922337685594,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",223.407677024802,0.286009461614576,0.451960839480978,"image",-2874.36157028474,6586.69301421099,5187.77167161665,5958.25146905945
"A10",5516.66834002677,11527.0364792503,30512.5,235,171,171,235,"Polyethylene terephthalate",0.893747145334681,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",197.10332723912,1.37198063330004,0.221697962405628,"image",-111.755436830737,5467.03348407165,2367.12789847242,6121.50700474125
"A11",4795.22249190939,1075.86569579288,27050,269,177,177,269,"Cellulosic",0.777987093272813,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",185.583214987472,1.52002962514685,0.135316993693495,"image",-833.201284948126,-4984.1372993858,-1260.09915849504,-3121.7760566001
"A12",2766.96544715447,6341.96544715447,24787.5,297,147,147,297,"Polyethylene terephthalate",0.85274100878399,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",177.652540694252,2.02253527198147,0.0403792783745221,"image",-2861.45832970304,281.962451975787,2615.86165577313,564.203893505646
"A13",3353.40909090909,4362.9335016835,23425,263,130,130,263,"Polyethylene terephthalate",0.781167895347737,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",172.701002705315,0.495667293872211,0.0137726756580418,"image",-2275.01468594842,-1697.06949349518,1309.79443167449,-892.411039561934
"A15",4013.61788617886,2971.50406504065,18800,220,120,120,220,"Polyethylene terephthalate",0.87095202394214,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",154.715556557901,1.83333333333333,0.0311436164067165,"image",-1614.80589067865,-3088.49893013803,179.228494775407,-1815.84890466691
"A17",2484.96212121212,11576.1742424242,16550,447,135,135,447,"Polyethylene terephthalate",0.884980070766979,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",145.162372760185,0.302042575961249,0.207821992675254,"image",-3143.46165564539,5516.17124724556,4983.40018115033,4932.16739819681
"A18",4257.28333333333,2964.65,14337.5,646,66,66,646,"Cellulosic",0.867312864284858,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",135.111331769916,0.102597408274143,0.499274320792774,"image",-1371.14044352418,-3095.35299517868,-32.2273895641447,-1722.74643514913
"A19",7089.38936781609,3195.73994252874,13425,371,65,65,371,"Rubber",0.757959687261123,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",130.74112164147,5.75074564753788,0.17132109160029,"image",1460.96559095858,-2864.26305264995,-2363.74160574533,-374.497235997874
"A20",2432.96171171171,10651.0698198198,12862.5,152,110,110,152,"Polyethylene terephthalate",0.910899743593897,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",127.97282385005,0.723684219607356,0.108694734443954,"image",-3195.4620651458,4591.06682464114,4652.17309180263,4118.79853269076
"A21",3485.03352490422,9928.50095785441,10525,497,95,95,497,"Polyethylene terephthalate",0.911626678055639,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",115.762024033521,5.20911818823921,0.354299136101385,"image",-2143.3902519533,3868.49796267572,3457.69905611402,3927.3312910293
"A22",5367.47146118722,3111.76369863014,9250,143,106,106,143,"Polyethylene terephthalate",0.855234937742436,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",108.524033231355,1.35475579425798,0.0842975240883095,"image",-260.952315670296,-2948.23929654855,-923.223207429698,-1145.82320494532
"A23",2067.59868421053,6307.28070175439,9212.5,263,86,86,263,"Cellulosic",0.917786851676572,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",108.303828675965,3.04473685574197,0.104829491769476,"image",-3560.82509264699,247.277706575702,3200.70191152008,250.431053390094
"A24",5015.26315789474,6459.23245614035,9050,145,100,100,145,"Polyamide (naturally occurring)",0.781205877791979,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",107.344389140063,0.689655172413793,0.0370067890036097,"image",-613.160618962774,399.229460961667,738.080558168843,1577.8449527099
"A25",3465.7380952381,7730.97619047619,8875,417,53,53,417,"Cellulosic",0.928891530055395,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",106.30146264057,0.127386197322976,0.356950754845545,"image",-2162.68568161942,1670.97319529751,2581.63126905223,2037.56245026341
"A26",4760.30797101449,1294.89734299517,8087.5,175,72,72,175,"Polyethylene terephthalate",0.921203429248864,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",101.475735119513,0.412422379390774,0.0268147525234098,"image",-868.115805843018,-4765.10565218352,-1141.23239342409,-2948.38182900405
"A27",2538.69708994709,5315.81349206349,7062.5,375,54,54,375,"Cellulosic",0.910976576782371,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",94.8274975136014,0.144067807594663,0.32011892814642,"image",-3089.72668691042,-744.189503115193,2394.54456954446,-407.29739221259
"A30",7033.82183908046,3124.48275862069,6725,140,71,71,140,"Polyethylene terephthalate",0.892760518130499,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",92.5339718068125,1.98611115707511,0.0150787751714511,"image",1405.39806222295,-2935.52023655799,-2345.09759498791,-458.091411903113
"A31",10546.443452381,11185.9970238095,6600,113,74,74,113,"Cellulosic",0.927399984619523,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",91.6699568847508,1.52380948711022,0.0253050984695596,"image",4918.01967552344,5125.99402863084,-2078.82923027071,7872.4428421569
"A33",5305.72530864198,6463.88888888889,6375,416,57,57,416,"Cellulosic",0.833985981033295,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",90.0938516086789,7.29736184865589,0.384742572975946,"image",-322.698468215536,403.885893710204,491.223932203452,1699.81277932573
"A34",1160.61991869919,9809.58333333333,4662.5,97,65,65,97,"Polyethylene terephthalate",0.893210651413161,"Comparstic LDIR F2Ba Au MP2 240925.xlsx",77.0485520780741,1.48148141136173,0.0340913038376106,"image",-4467.80385815832,3749.58033815465,5399.99436084112,2881.35985889492
